"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","max_var_shift","max_kl_shift"
"48","2",0.134536149052708,0.212360715614373,0.434028828029472,0.536072752389063,7.86917839644511,-37.4386744977365,4.5806477221269,0.95,1.70513229235574,1.19349376169462,0.978362680498872,6.19167892956903,0.853710209349089,1.36139054045293,0.495329532230188,0.576195038074344,1.07145062290676,1.2058601090203,0.541065044453573,0.554079635667914,0.109812400075815,0.903466788089558,0.0332969943120504,0.282411079059874,-5.88972830996,0.957237348863417,5.70684285535036e-07,-1.85337823511761,2.35403209099511,0.903570596054668,1.47730707925016,1.12482461823598,0.402289556880124,6.38510598683355
"49","2",0.134536149052708,0.20803090523014,0.430757617730409,0.545467153082968,8.01445394552912,-37.624157824475,4.57925892847735,0.954166666666667,1.77689420628607,1.21682856350063,0.978982895454052,6.27810497864005,0.861352475981271,1.50443701094143,0.48982744415806,0.555473868929154,1.06652385141932,1.20438696104353,0.525014700380235,0.548795487949587,0.116839246624548,0.908425267133384,0.0292150370957548,0.281707742374656,-5.59957297485074,0.961117434176382,4.35430905670221e-07,-1.71129618173991,2.39179837070114,0.907892704174853,1.51727993068399,1.12465260299414,0.403706220978092,6.30753084866975
"50","2",0.134536149052708,0.208812687343796,0.430628636835053,0.547084135338868,7.98759258760297,-37.5997561525228,4.57785846513525,0.952777777777778,1.78843301699304,1.22126593669665,0.979040308749769,6.27872704195164,0.862266233909492,1.51035384195195,0.491727766250228,0.558923083380258,1.06740463731885,1.20577009516721,0.526832504172403,0.54878887381705,0.116156300131524,0.908394234424857,0.0293592324517682,0.28175884319824,-5.60145037158212,0.961063142552688,4.3497248925111e-07,-1.71463070366928,2.39841172411918,0.908281827400714,1.52125027719509,1.12447057240318,0.402896307427812,6.23104620396517
"51","2",0.134536149052708,0.205813666111751,0.430642043538332,0.542080475544558,7.97044741562095,-37.459011801114,4.57857121011875,0.951388888888889,1.78096256168403,1.21436542075527,0.979043847842421,6.28172240369409,0.862464654758523,1.51953184043212,0.49037497205521,0.556369282047994,1.06677833509987,1.20307744491564,0.523279964729342,0.548535776435735,0.116450853052106,0.908284224025966,0.0290665904568016,0.281445208011054,-5.56667854345024,0.96133216612713,4.28687066049337e-07,-1.73078229885213,2.37134733789586,0.908397249853997,1.52230710989638,1.12307825000173,0.402322980151587,6.23272948197332
"52","2",0.134536149052708,0.204644785150726,0.437720939355555,0.535050076961911,7.78017064271097,-36.9541557624415,4.58341615649973,0.954166666666667,1.637107455976,1.16777659133366,0.977886523412294,6.12634167425196,0.850828136208671,1.28541138197931,0.514075280069856,0.615048951604291,1.0752761618008,1.25279537794061,0.60163086914226,0.557879575692796,0.104116159314925,0.89974221406759,0.0365478258874926,0.283774957806121,-6.11281201980868,0.954313486079362,6.90974244050354e-07,-1.98901676043016,2.29629841998757,0.90115319217103,1.46191157014338,1.11868693472059,0.400766717300015,6.44052770517657
"53","2",0.134536149052708,0.203545586783873,0.437732550587361,0.535708086635422,7.78567421341223,-36.9763549931397,4.58398454950233,0.955555555555556,1.63797717606612,1.16772846581156,0.977892513926987,6.12887635249532,0.851127965273666,1.29095396811698,0.510768985199489,0.609322472218008,1.07466823921489,1.23847604820437,0.581852617338469,0.55765571548055,0.104659080481567,0.899956814895816,0.0362858440187755,0.283606310588826,-6.10445087366449,0.954485558940743,6.83045277294627e-07,-1.98120922825139,2.29735385199528,0.901413846471401,1.46460246757876,1.12164930146203,0.401658190748569,6.44622187843943
"54","2",0.134536149052708,0.200381957420072,0.437744073025643,0.539403590819875,7.77385322342318,-36.9205043913113,4.58385173559275,0.954166666666667,1.63349472715623,1.16705969220404,0.977919752303991,6.13152884525476,0.851765950531546,1.29454246099235,0.514275277052368,0.615966444388671,1.07484430540218,1.25046634697414,0.596605298273787,0.557544563193852,0.104912164069923,0.900125057365764,0.0361589632855231,0.284350241383121,-6.0930761500848,0.954591088850925,6.78582992404444e-07,-1.99070509250663,2.30777288900267,0.901526660295066,1.46448995832695,1.11927984980424,0.400325881613561,6.42492356278537
"55","2",0.134536149052708,0.212980211898409,0.436220396413763,0.541076412183374,7.80362207549435,-37.1548473715848,4.58533610953668,0.954166666666667,1.64770693194037,1.17333992083097,0.977941244706635,6.15252125900306,0.849479236698371,1.31077674692389,0.48779534656563,0.568989497535745,1.07090862870562,1.18431623581131,0.527795508208817,0.556048683006214,0.108130903391822,0.90118287445702,0.0348396395570496,0.285095114842786,-6.012846773722,0.955834476866976,6.27545153262329e-07,-1.95005238782789,2.36140634252342,0.901579305118617,1.46308590920541,1.1255195385847,0.40210043807957,6.44999958953911
"56","2",0.134536149052708,0.205900160968055,0.436065659737685,0.541543590708363,7.81791581252456,-37.1615912739261,4.58697205865223,0.947222222222222,1.64279852370784,1.16884861223904,0.977897318765772,6.1530476325897,0.849096509006615,1.31296893447002,0.483654366946162,0.56194339316779,1.06965300824059,1.17023242480033,0.510513572779534,0.555928709514435,0.108989338982645,0.901016636746975,0.0347166804621999,0.284728171972206,-6.00062007627052,0.955986230304013,6.23708538099759e-07,-1.95208133276418,2.34304674981669,0.901583808055922,1.4636090584939,1.12397388400567,0.402498132985376,6.47240191828053
"57","2",0.134536149052708,0.207320971272172,0.435779636212982,0.545467153082968,7.80493061053189,-37.0334906947164,4.58781620729303,0.947222222222222,1.61911589645098,1.1587842006477,0.977806813401893,6.14715648989641,0.847824358897619,1.30345895160868,0.480393982203853,0.556155862260304,1.06910851645225,1.16293679718758,0.504197796103896,0.556234032935279,0.108588306795005,0.900622899070689,0.0348441129793268,0.285956107179678,-5.99918026607952,0.955893072414107,6.29513964263028e-07,-1.98546846684756,2.33807438660982,0.90109824236617,1.4597458499134,1.12235346091339,0.401027406929508,6.45601327329511
