"tsId","class","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift"
"97","2",0.290995608419007,0.592402984488244,0.742660045665562,5.66573281534289,-7.91609564883069,2.89919209765919,0.952777777777778,-1.33901543732077,0.448370424095048,0.975611097670219,3.85137106288647,0.870540555425957,2.24551220114384,0.0551812744105586,0.107879064422922,1.50232985947489,0.828802597623484,0.0110923118901312,0.580532067783908,0.0113178398798516,0.996085531004672,0.872737142268438,0.0592667194359056,0.813622541672982,-5.20476913924186,0.989352262438434,3.1052944720879e-08,-4.76268651152603,-2.43826992744973,0.759668742882422,1.19332602719849,1.67407587351354,37,0.541018426407838,43
"98","2",0.306543537421443,0.59788225696611,0.777218870546439,5.27343492852745,-8.3570566020107,3.01061878277865,0.958333333333333,-1.30323713916412,0.467297971480447,0.973086795487466,3.68600482085017,0.841191805809289,2.06271286441418,-0.0541104027681344,0.0667736936852627,1.46357760440403,0.756195851645833,0.00608099102593515,0.586300469743742,0.0164123320635309,0.996016115413377,0.859415954114131,0.0671134638755868,0.772540736001582,-5.52994429423525,0.988111967642776,5.28803346622807e-08,-4.59921239568876,-2.68259924986901,0.752390632971058,1.09289947228309,1.73604984622148,37,0.585708334864983,26
"99","2",0.28397403552593,0.600689584391996,0.791107758868181,5.69060529783065,-7.66070918564632,3.02377514442829,0.961111111111111,-1.36129997713849,0.408465289987704,0.973676381707897,3.7718092615422,0.82403401172526,1.88388751000165,-0.0758267020185488,0.0639947217980316,1.45265380019275,0.721611941489474,0.0109751875000557,0.584027779477945,0.0215826621111769,0.995975403017439,0.852213563198895,0.0710034210929232,0.839006124426413,-5.47956792449616,0.987630695509531,5.51788544124565e-08,-4.87081993708952,-2.29755265287815,0.725692283669543,0.95941982408998,1.68967153198283,37,0.599350261144264,26
"100","2",0.349745727251566,0.617188361821405,0.787316956683336,5.44212803185791,-7.80232788309867,3.07053044204788,0.961111111111111,-1.35484240151651,0.411690527956453,0.969670916688231,3.55526257325681,0.805487111842633,1.65997894117673,-0.0716358656606298,0.0752065733047087,1.38744151648029,0.672092489219432,0.0144198243561893,0.591097395318281,0.0490001345817059,0.995835820856581,0.821587627949843,0.0960537379554845,0.764302397851666,-5.96561830516259,0.985073833402422,8.09693573976655e-08,-4.57657513498985,-2.58241000229313,0.712246221614882,0.780024054956844,1.6833885579811,10,0.645922709201735,26
"101","1",0.299439168903874,0.589647694456704,0.770148991844279,5.37304883168103,-7.74728601758267,2.90999802668514,0.958333333333333,-1.37902511524317,0.451403179425082,0.976575040113575,4.02624499667632,0.865078045951638,2.06853497864228,0.0251689581344517,0.0667483456565339,1.4875596049821,0.814921447179078,0.0145181189926329,0.576463438201859,0.0140230997614061,0.996177233322946,0.854892684913396,0.0786976407151144,0.808981236568501,-4.87084106236825,0.989504802295357,3.66941311033853e-08,-4.65260000663299,-2.96338489029197,0.761699595946685,1.09135254935934,1.74929530614036,37,0.654027009690991,33
"102","1",0.324802586512555,0.57102882323284,0.738587822701614,5.61589332607318,-7.61886066823708,2.77356501518157,0.966666666666667,-1.37939535479272,0.429357067586536,0.97781444502962,4.11330375448483,0.892806006900022,2.30965896734305,0.0919655376344657,0.19265754576581,1.51839799827251,0.927752778143459,0.0538758000400001,0.574296225241312,0.0296903049969429,0.996233033671184,0.877457690704015,0.0681365183821313,0.851439274325376,-4.52606015010464,0.990909925940182,3.39784238487617e-08,-4.87966487320895,-2.95498968985978,0.8150451994564,1.36402727843154,1.57879436510355,37,0.545097369420245,25
"103","1",0.326508717866975,0.595119651532506,0.764714206840543,5.43721095457039,-7.63465654430595,3.00418960615387,0.954166666666667,-1.32856462593923,0.417447797975454,0.976505359037037,4.02968687481649,0.814174399894023,1.76510733656526,-0.120151199131193,0.0460872476651126,1.48997087530686,0.703142967471732,0.0147867510369785,0.580229557739036,0.00508749098167785,0.996105469560812,0.856530535238161,0.063550656448167,0.83280094025257,-4.96392445985621,0.988186176687126,4.07046272134082e-08,-4.77058581960344,-2.84491752158506,0.721645106679175,0.898509210552759,1.61925527782603,37,0.580364605231445,26
"104","2",0.387158780289148,0.598525734852653,0.744143085497187,5.56443744545173,-7.02226415485719,2.94954410713512,0.95,-1.38538099283867,0.379057853182834,0.975842236771509,4.05762817348609,0.846619398696599,1.78303439795491,0.0114407724034721,0.0666367431907405,1.4695834815124,0.78959067783118,0.0259720150221765,0.580088642887606,0.027933300922921,0.996103990094738,0.846950549000142,0.0723789449480457,0.844762159780864,-5.00535941179094,0.987552046358569,4.8727413554324e-08,-4.77674482306423,-2.89367427307803,0.75689647297671,0.989634300535433,1.61029801451656,37,0.605141782829066,24
"105","2",0.385408079552827,0.60820213866057,0.763557624829637,5.40581172845184,-7.61303153528104,2.9737123965502,0.963888888888889,-1.39428016024599,0.403858647965698,0.97284318492852,3.80076574921201,0.847917563622163,1.84667354457639,0.0959858757278885,0.0773613418821999,1.41637464971559,0.795449462341121,0.0183204365776411,0.584435720916594,0.0289695158689122,0.995975403017439,0.797981378152878,0.0917636397849278,0.765157365744979,-5.49918143078824,0.986656187576548,5.13509757638465e-08,-4.49374291233398,-2.77120829931167,0.741437513868914,0.992639759577832,1.6925591238417,37,0.681600389454553,24
"106","2",0.348435845113675,0.590399953998062,0.778030778713781,5.6614719014726,-7.90825268492846,2.83619007447356,0.9625,-1.36598513157637,0.452497773272324,0.975312280281439,3.93883194797053,0.906118959214254,2.20417252212997,0.368449660279627,0.362850472244582,1.47706330317132,1.03839081921134,0.18035901104847,0.579627563759546,0.0135920953442131,0.996154464638516,0.834723014537523,0.081129277264222,0.769525646352434,-4.99275618679146,0.98873041174602,3.24661003739313e-08,-4.47442743838047,-3.09424301715256,0.802556551041441,1.33282035976554,1.73816752050092,37,0.636017235092582,33
"107","2",0.32265487166524,0.603717036831754,0.76653651884714,5.61171726602742,-7.21619578719912,2.97790596202201,0.954166666666667,-1.40362341681662,0.376075242118784,0.972968660838367,3.83962201528556,0.839009007070843,1.827775483115,0.0211905381417839,0.111210317478853,1.40923915369179,0.790594326663868,0.0199576222496724,0.583995164529555,0.015622173099505,0.996016115413377,0.823160801052031,0.0765002558473715,0.772785790224224,-5.41237799083988,0.986637030057513,5.03662197688094e-08,-4.51476635282216,-2.74865267087607,0.732974091090138,1.11132406156239,1.63094275428925,37,0.65119747963847,24
"108","1",0.312309577818405,0.578320737681961,0.737775914534272,5.70855062277223,-7.95197111013748,2.85399696427868,0.965277777777778,-1.36174504924196,0.472398451359573,0.97536963730992,3.93799159768326,0.894244771570586,2.30321392334998,0.214758687421294,0.149192580847656,1.4546769271774,0.920318447006097,0.0615002453552295,0.577269711631839,0.021142608165268,0.99617175379995,0.859832541313474,0.0829336028563697,0.80425901127353,-4.93886264355474,0.990323259218105,3.80247653624215e-08,-4.701416682353,-2.81637330069228,0.79174827439606,1.1824044062014,1.70856404092106,37,0.648740924155703,43
"109","1",0.282564979041714,0.557204063515281,0.73308799379486,5.62258134248422,-7.57136836120439,2.67802661020861,0.963888888888889,-1.35330087670913,0.436475074048265,0.978737319458489,4.13226974094398,0.922223498540295,2.66546368493689,0.206861657811817,0.266972056152838,1.54978132789564,1.04193473534062,0.114410027361455,0.570046368540989,0.0189216655026795,0.996296546898033,0.903318395115696,0.0533809030424554,0.886224953206257,-4.39669307157676,0.992479983364278,1.58021449956454e-08,-5.04702061480237,-2.72882445984595,0.843982129394608,1.72007114470508,1.66416266404692,38,0.554168432905612,43
"110","2",0.335115863247106,0.606359823329524,0.781218989224123,5.59253995092918,-7.65326196203247,3.00787870546932,0.956944444444444,-1.3790925481681,0.436297630888991,0.972842235117528,3.77507565950856,0.846096515378653,1.94419219926143,0.0502508520277062,0.160169346780582,1.41679000247692,0.749380880834112,0.0164493463726203,0.585188016120279,0.0183875683966939,0.995975403017439,0.849798249898295,0.0782755461283447,0.806426427498436,-5.48519165769346,0.987554012907987,5.66933196769097e-08,-4.70126432181842,-2.64433568073703,0.739449023299679,1.00062773217365,1.65056397351213,38,0.641607807827658,25
"111","1",0.294172651618647,0.582945266298244,0.778714724732317,5.54219352492938,-7.18380916860189,2.81919183812523,0.951388888888889,-1.3912602135591,0.406372000650002,0.976870292311785,4.07172937357868,0.888443146819061,2.20575079571406,0.113934607944714,0.0929118142524072,1.48692745643007,0.909262279671177,0.0641460714503879,0.573881552029698,0.0115755299808415,0.996260029585071,0.880563219400041,0.0660188846151732,0.860474991795284,-4.5824042552579,0.990719824588618,2.687568806632e-08,-4.89635344859231,-3.00151830076379,0.806017361634599,1.24792240449642,1.69047990694977,37,0.595559368622464,43
"112","2",0.291076742915858,0.575010600492937,0.7754278856382,5.6967440698446,-8.44092382612219,2.83529218844829,0.9625,-1.31649323520328,0.514666038900414,0.974886729294002,3.87765419744413,0.907264043759636,2.41769348234295,0.277281504678574,0.277642697835015,1.45799710884183,1.00647447112016,0.115533938336246,0.577724521514205,0.0119830571898366,0.996152848760291,0.83708652544352,0.0859522393317794,0.773003396660096,-5.05866164745448,0.990320681678761,3.4192950167859e-08,-4.5727296323224,-2.84641114017299,0.807078275624947,1.32011932025548,1.66270814993253,37,0.606340130223405,43
"113","1",0.279704055919361,0.578608379333639,0.765852572828605,5.81658529588462,-7.52218854688969,2.86303269274113,0.959722222222222,-1.36521618682032,0.45802662788275,0.976124115261852,4.07165533943754,0.899504581538565,2.22019231045802,0.296853507080577,0.24123004630313,1.44306637474455,0.966892592452502,0.102345405842842,0.57492647301643,0.016528959068563,0.996211268140192,0.851972771576431,0.0781175246345175,0.827124288491937,-4.77914201467887,0.990169894127665,3.7765038451296e-08,-4.74662551790557,-2.92451784742979,0.791613595436723,1.11048843578986,1.69202534584594,37,0.578068014634202,33
"114","2",0.307862246377286,0.587257170568762,0.782815651476506,5.50699904751908,-8.43235217429756,2.8883967669571,0.952777777777778,-1.34392234704254,0.48802389944455,0.975351736392249,3.82640231689666,0.891778624014678,2.31925483075857,0.109634583196616,0.137505326979765,1.50136928369392,0.908584537850176,0.0426575094588519,0.579064798510942,0.00576402834612309,0.99609571416503,0.845881957136226,0.0801271901981075,0.798540848353857,-5.22449890267863,0.989827784497955,2.54608795002145e-08,-4.71492205035895,-2.51041858568241,0.79057340439304,1.22513120278793,1.70799272107399,37,0.587130023505358,43
"115","2",0.319231598481434,0.575330246927114,0.775728528118409,5.4278741082535,-8.01555309729318,2.80058163209007,0.958333333333333,-1.35787709151249,0.458612236933848,0.976379371270079,3.93429338086884,0.902064500693711,2.48132883688474,0.142366998820938,0.173037116211929,1.50458650029856,0.945009274103882,0.0475805261411531,0.576459167610293,0.0109784210814686,0.996164742741834,0.881045910302998,0.0658178735139713,0.855677697523925,-4.94960160103737,0.990867876298669,2.99362524941788e-08,-4.93956316979779,-2.43785329768996,0.810320127010409,1.43616960531613,1.71940162932293,37,0.550201078690188,43
"116","1",0.292399124406046,0.570444990292712,0.763557624829637,5.60095713369683,-7.60297097013949,2.73271065567323,0.958333333333333,-1.33355232627993,0.452550179297173,0.978392509080746,4.13376172375534,0.916795587481122,2.52805693898804,0.253821733978718,0.271940490098716,1.52799784547833,1.01749118133498,0.0822150409903642,0.572383806351169,0.010959849606696,0.996247473649316,0.875579878530448,0.0606050058637672,0.843460782848277,-4.54509939655257,0.991728876126247,2.00114218180046e-08,-4.83588924177574,-2.84995592586359,0.827064461382489,1.53988130154407,1.5141789522814,10,0.554176158062856,25
"117","1",0.306662011975485,0.568705980334933,0.777882053001915,5.9812008125346,-7.00505418864437,2.83095036276284,0.958333333333333,-1.40076651630758,0.399682180178371,0.977124522312824,4.09129329351841,0.887768201036894,2.2773557481251,0.0229614838905878,0.202247178914332,1.49130579507708,0.978581552739809,0.12933452945969,0.573387183685793,0.00867278160592076,0.996222242239935,0.865160148451132,0.0687651566318257,0.847476163785847,-4.7591375831801,0.990924694283692,3.30449244797226e-08,-4.8553565468734,-2.76453290387262,0.803377135726079,1.31927905982956,1.63964330863746,38,0.605401387530269,25
"118","2",0.330781193100361,0.608539419984672,0.806727037197004,5.23241782937882,-8.33252357494431,2.95923083131178,0.952777777777778,-1.31871020476726,0.478197131360571,0.972992166441292,3.68784128399498,0.865406149495136,2.04435769282378,0.0845679880883659,0.123295046748332,1.4574098297347,0.818490958487192,0.0402685553048291,0.584963073230692,0.0216694034783106,0.996016876152101,0.841848811255355,0.0804153282271223,0.726336594618615,-5.46510467203167,0.987617604884468,3.61878066209718e-08,-4.37944026369534,-2.81473312283364,0.745502975780819,0.942806121242497,1.64831490440084,36,0.677412648909308,25
"119","2",0.319495820607766,0.60943063867244,0.76849949726754,5.58089787436274,-7.37268630149196,3.03003010321437,0.954166666666667,-1.38809573450936,0.405021876231509,0.972666758280103,3.7916149952405,0.831770547073038,1.83468045785215,-0.0334743022066637,0.0660361138534161,1.41569942227064,0.758974763509982,0.0186921305890448,0.585770613815377,0.0174439263144512,0.995975403017439,0.815248867704471,0.0804253761841903,0.786737004283261,-5.50938480410516,0.98678616662915,5.81256603481517e-08,-4.56012410776997,-2.92430630999176,0.740058226004547,1.04500808340659,1.66668208976518,37,0.571167484722841,24
"120","2",0.298395236236132,0.576800780323193,0.757150928582954,5.6543475940759,-7.8533954332363,2.87578200611569,0.959722222222222,-1.3768199559403,0.446942926481569,0.975107120177654,3.89993835831928,0.89413444268131,2.30276573169499,0.199019217347217,0.204954192350919,1.46043176781232,0.910547678719415,0.0425385181123441,0.577853260914101,0.0114928750625846,0.996135378842232,0.852024650322467,0.0760149503324148,0.808024721161787,-5.06724585751816,0.989953297009591,3.66274637566438e-08,-4.71388891597643,-2.74300901108106,0.79021269248425,1.24565824476068,1.70107841519767,37,0.609936166131627,25
"121","1",0.304691526896397,0.561939751527439,0.753674366943428,5.75820345171139,-7.00316176359171,2.7382313493322,0.9625,-1.39334793014734,0.397005308944271,0.978709127400629,4.16679284620487,0.905270373084611,2.39526405783859,0.164120035901858,0.1537831424012,1.54182734414959,0.956845549097277,0.0643507223790913,0.570782838189049,0.02137137612954,0.996266686541793,0.898545202072561,0.0586695150469102,0.885821146455634,-4.43491701091752,0.991497866352251,2.50034019263257e-08,-5.01763819826758,-2.81259712355399,0.810249301109382,1.31916436582542,1.73349035969297,37,0.52547512041665,26
"122","1",0.299093071093409,0.582922610519511,0.760248004924821,5.5635529794451,-7.23125893888149,2.81898644747449,0.952777777777778,-1.36480357642204,0.405247095521162,0.977113837504761,4.01904575328737,0.869300610766294,2.25420455305328,-0.0749199888096957,0.155138087342074,1.51412931155535,0.8557374006341,0.0335610195591338,0.575000039364699,0.0117056630883823,0.996198730025915,0.868163414326194,0.0616625180368862,0.841848303970235,-4.77167873112158,0.990731269388492,2.58321969088477e-08,-4.86623728722441,-2.74694187602091,0.781574538964839,1.34634908576475,1.58893232147018,36,0.559045553600371,25
"123","2",0.313318224141617,0.608687345962949,0.758616239381331,5.48508350539835,-7.99744950201389,3.09810382667279,0.952777777777778,-1.34601966506731,0.431704479217399,0.972270578834596,3.69341590788307,0.799174811770039,1.835617799003,-0.193155118047713,0.0840513222288046,1.42844441263681,0.701600985606263,0.0423087071280179,0.586753674992574,0.0098742161330578,0.995893125051982,0.825526716156168,0.0769068238760393,0.766900695797763,-5.76250561013661,0.987171409466583,5.52685142813659e-08,-4.55695785302792,-2.4639085561412,0.709358750813883,1.00208707643935,1.69383324236732,23,0.633050606476963,26
"124","2",0.293319017217228,0.585921737550027,0.76816524986082,5.57287124527577,-7.45128734744404,2.82156014930845,0.963888888888889,-1.39327080305164,0.417795363666819,0.976170502272978,3.94508367449382,0.908771132298894,2.33041518507018,0.301307439851088,0.233854740537339,1.49499104700643,0.998834315867467,0.100338874870605,0.57722243660346,0.00616146487023258,0.996187788459342,0.870476273130584,0.0706853136218586,0.82036150953144,-4.89989276279151,0.990105702050893,3.18760197496648e-08,-4.74375910794278,-2.93958460622027,0.813378508159838,1.28845064704861,1.67396717895847,37,0.615834264462039,43
"125","2",0.329684140317325,0.58221060218704,0.782515008996296,5.76418663066297,-7.01768074102612,2.92303227261693,0.959722222222222,-1.42803465163243,0.37378415152532,0.975808364359473,3.99106012502337,0.878664158131545,2.02850638565504,0.189410485758966,0.145023859411212,1.47080868004841,0.90299054836519,0.0455932628504677,0.579473413527484,0.0228016061933216,0.996143444670239,0.858550976970744,0.0778794835734157,0.860935380489106,-4.94353127507277,0.988922571677039,3.51833130473617e-08,-4.88055877573465,-2.84954528729249,0.788424277904458,1.20197347395333,1.62358513359125,37,0.595327825259722,25
"126","1",0.313940231305553,0.581624620456262,0.784812692191529,5.40928439619568,-7.99890765756682,2.90276849063986,0.952777777777778,-1.35229333153725,0.456564029969567,0.975529976524764,3.90221809629245,0.878638893607916,2.14996518593196,0.124039438553705,0.122526813143192,1.48570181312395,0.857283734502559,0.0249427888977649,0.579737259846991,0.0249467193986277,0.996128850436372,0.862579202403299,0.0729638089665973,0.807497730990748,-5.04418634930632,0.989090913233022,3.77894041800113e-08,-4.68241658083427,-2.87340913853524,0.779070852194088,1.12102086675389,1.70919616658947,37,0.574190069214965,33
"127","2",0.305055079542916,0.601606719192072,0.788597982618526,5.70294971262789,-8.00505163338182,2.89419663597633,0.959722222222222,-1.34874879317788,0.467380027689775,0.973456372094462,3.788879558755,0.880637279139177,2.28256675837612,0.123123970263507,0.14611707217082,1.43667681545366,0.840872756889709,0.0259415251322406,0.580201054723132,0.00994588895660687,0.996056996804983,0.853892563865777,0.0740408406988993,0.798244157897744,-5.33498699591194,0.989300275355009,3.93385522565328e-08,-4.71242613645145,-2.46268730003929,0.771197776015611,1.19497911043029,1.77894986673506,37,0.671553795917502,42
"128","2",0.257273477628011,0.576399902452353,0.743983866132438,5.59854281344918,-7.8695484524954,2.8714713882222,0.961111111111111,-1.35791199407477,0.465071072250932,0.976337949447439,4.00553137569309,0.876906503661844,2.30325577563628,0.0444982537532369,0.0769377001873597,1.47381485512981,0.83176799549995,0.00949282934479144,0.576114771640633,0.0094692422992125,0.996159735721011,0.864700470118467,0.0700657457242632,0.859322718562633,-4.91280789857467,0.990520847798839,2.68236060338489e-08,-4.93214570417284,-2.47823725445413,0.771343186046331,1.21905586523445,1.71479020794044,37,0.624284980818948,42
"129","2",0.325007566892134,0.576379047422614,0.757953056925854,5.84568167044389,-7.64406863527813,2.86459151120161,0.958333333333333,-1.37117982952044,0.452765449981698,0.975760232495637,4.00179298580227,0.881233688136372,2.25586608209437,0.0824388489514647,0.13701532255476,1.44987789209027,0.84338185128876,0.0122006423080964,0.575107975344872,0.0155571925918848,0.996187967052578,0.863240999339607,0.0731481052442753,0.823794839936953,-4.83370921985213,0.99044166262091,3.58871461959232e-08,-4.76379292913347,-2.79201356598637,0.770929674802892,1.18822429379417,1.66798845888955,37,0.603814343858018,25
"130","1",0.323871773916275,0.581413806942204,0.786775670611929,5.7236468512929,-7.96030602697581,2.8874529250714,0.958333333333333,-1.35611940596737,0.468499507721497,0.975769743967526,4.0169534327115,0.878148195770316,2.20445141398724,0.100980960005142,0.120565056076232,1.44752139996403,0.828176307131692,0.0318882042331018,0.576975926494771,0.0130291517332621,0.996191027575788,0.871496756042051,0.0690072679880341,0.837226653465816,-4.83263257998857,0.990224693298463,3.48811543618677e-08,-4.80083960832138,-2.9149061769771,0.77641787987679,1.11126366917663,1.6586104681277,37,0.629582606250703,25
"131","1",0.289501576019522,0.557070950153872,0.728346827640983,5.65937410249648,-7.77661239517932,2.72755444565365,0.959722222222222,-1.37872329000162,0.442329175971801,0.977633426319125,4.12028302415548,0.917114025508574,2.43962055413542,0.311607558869515,0.2946887414132,1.50032470491193,1.06358209726108,0.165679081342801,0.573945468083917,0.0207478734948791,0.996236660496865,0.885390979449676,0.0647330615399751,0.86434076554888,-4.52530648874957,0.991160388288864,2.66469374672242e-08,-4.92107221479875,-2.80791827314134,0.820009427183946,1.35644845120707,1.62651972467223,37,0.572061644586967,25
"132","2",0.284651448589337,0.584452016848857,0.807531342283232,5.55993488206297,-7.31761953896525,2.94801344548991,0.956944444444444,-1.38629489618463,0.400903522301508,0.975085284939746,3.90452499257858,0.870193531043159,2.04373098000112,0.065706261490641,0.0775417276666152,1.47254382670336,0.864048749707525,0.0321857888940125,0.580381042696319,0.0118940764336738,0.996087945010845,0.83949696288534,0.0765395060543878,0.857253737878706,-5.13234913555154,0.988744882940555,3.85145927037597e-08,-4.88216758276104,-2.68297793718668,0.791650678194959,1.21332167270741,1.62880053132278,36,0.627707529237888,25
"133","2",0.2736640098231,0.56974356116839,0.770180318942636,5.37010586946462,-7.52938394495374,2.85232069229159,0.959722222222222,-1.38546636794196,0.41568041644553,0.976319719487141,3.97443882504148,0.890586818658282,2.30356149583063,0.128662115392694,0.140608731403326,1.48756486405476,0.886485252100091,0.0251732564099808,0.576491266069886,0.0132233448537985,0.996174350583079,0.876790273625068,0.0653016535634635,0.850923304412188,-4.89788565504333,0.990241695800707,3.02700169327622e-08,-4.88731838461237,-2.70072435462797,0.798337322004239,1.26931409393414,1.70196168518874,37,0.568096343233526,43
"134","2",0.33421883211235,0.600628938998989,0.782990380184932,5.40379989689283,-7.96488821955164,2.88143868269248,0.952777777777778,-1.34166310494865,0.464585262709004,0.974034228520098,3.89124466931675,0.883481806784651,2.12089005182707,0.209785253592801,0.190420544199783,1.41869333271029,0.882887353912237,0.0672444010008247,0.581081329377741,0.02699888834003,0.996091601641003,0.840039349610995,0.0767084574351792,0.766733003317012,-5.1845422151449,0.988556778599508,4.20060744068074e-08,-4.52342766273107,-2.74858860100781,0.774952167222853,1.09528730401693,1.78205017955165,37,0.60842974257059,33
"135","2",0.320599583117689,0.5867402774421,0.753080547965667,5.43778161996918,-7.91399429590454,2.7770331024549,0.963888888888889,-1.34292836631886,0.43964222370526,0.975795495339869,3.92032341872777,0.903866051082131,2.40381062291632,0.280192019984561,0.304259438253183,1.48242884314637,0.999674514590606,0.113002790488623,0.578532206706937,0.0241086096445697,0.996166290023288,0.872969236482545,0.0623040245982049,0.808311954311318,-4.85854261355413,0.989678273707615,2.90242548129268e-08,-4.73142416692027,-2.74521339583198,0.789486508277317,1.33113159369949,1.67026687438073,36,0.583309929479119,43
"136","2",0.273896920122602,0.579688574462355,0.765541366813096,5.84217843627763,-7.03092896722556,2.88449232372646,0.954166666666667,-1.38635687931217,0.361804865825042,0.976181777110556,3.99029109626385,0.889318221393083,2.17824446536943,0.175364836642229,0.152995194580516,1.4829102179645,0.903743890878733,0.038138150723713,0.578249814781126,0.00718481512412068,0.996133847121424,0.862137199958956,0.0612518532452209,0.838345105463265,-5.02396360395431,0.9894202772167,2.96696360657817e-08,-4.81420071313101,-2.65181353046541,0.790361154652002,1.27028765611522,1.69936570399555,37,0.568558549370183,33
"137","2",0.311549686317564,0.604016404002674,0.766296033297823,5.41427363707192,-7.81746575014314,3.03263920527761,0.9625,-1.33963970177623,0.426121414637027,0.973059723798142,3.7088685192034,0.847490261418741,2.01508063728041,-0.0767467970015601,0.119629564514565,1.4719870525857,0.816551669116889,0.0472086078381398,0.584976853361593,0.010855190997734,0.995975403017439,0.818992859460534,0.078070364267474,0.764695246469783,-5.62437798649783,0.987404613490896,4.36117115039959e-08,-4.5130821014536,-2.7266623384417,0.765185220382767,1.1602879388616,1.6356587839021,36,0.618848281454973,25
"138","1",0.283218529021338,0.572849865575736,0.791697536188431,5.37562193753197,-7.38170652926197,2.8396730239529,0.955555555555556,-1.40018198322914,0.388859470799201,0.976863099931985,4.0019148021976,0.88765402792239,2.30624488655209,0.0114233541346516,0.106211866953894,1.5169912873374,0.931521043860255,0.0651419589175782,0.574856329570838,0.00637013987954243,0.996193381570254,0.876525096069216,0.0634003320096676,0.875373775224483,-4.83044127479174,0.990667135978963,2.51584341050348e-08,-4.98568292200002,-2.67727032699901,0.805799729228955,1.38069587360233,1.68228058843933,37,0.561744351201035,26
"139","2",0.309533308841574,0.565532005480643,0.743791109057218,5.68719013522441,-7.48057903131451,2.79466997343462,0.961111111111111,-1.38318684428738,0.400370299228366,0.977422916619108,4.02759841002403,0.902210368772581,2.42442258999274,0.107644783859917,0.225321662850524,1.52993963569961,0.977028804207683,0.066732907300223,0.574419523997941,0.00985324168078021,0.996227004898043,0.90066381472663,0.0546567300231201,0.901817702252285,-4.71744417098592,0.991136679088259,2.28457772545536e-08,-5.09301951372287,-2.68390116249925,0.832153551452635,1.53905493585231,1.68151165303129,36,0.554476520522262,26
"140","2",0.317854097534177,0.592615176884515,0.800254238411498,5.64569361613044,-7.89491092123762,2.92749221741751,0.956944444444444,-1.35557655834674,0.461249610276874,0.974716884750822,3.86357045659691,0.876363390083975,2.23100943057764,0.0253646678512353,0.172176193207334,1.45955922811415,0.867367315634601,0.0488099678070991,0.579876263499632,0.00750542116313831,0.996104888216171,0.836503017353343,0.0802923839571975,0.775083476861046,-5.18632691066918,0.989489293877845,3.62283224390964e-08,-4.57330157491961,-2.78550835131111,0.778890116283442,1.20794820905529,1.73467527766425,37,0.613156118435085,25
"141","2",0.323026711054108,0.577488752628878,0.758616239381331,5.64513698912164,-7.73330944905197,2.89555361747983,0.952777777777778,-1.38202048450477,0.430056655577618,0.974680099868143,3.87570600772942,0.867374824734166,2.12520340143527,0.0565668588536479,0.13661555254406,1.45893896887026,0.865340984266633,0.0409074837282463,0.580171385526827,0.0248823252077932,0.996104098110371,0.854083475982796,0.0720094952451253,0.844190082853033,-5.07731897508152,0.989239028976189,4.25199955370585e-08,-4.85717960203042,-2.69451647343663,0.775693464160273,1.27624393676239,1.61932112341633,36,0.582434688446825,25
"142","2",0.284740700878584,0.583322433829107,0.751876079438784,5.23674439398256,-8.24214980986899,2.8462076873375,0.958333333333333,-1.32307377615551,0.469358200694009,0.974807799328945,3.87220720941947,0.893952315329697,2.3968020063826,0.0997521413514126,0.175835685607479,1.46153520508128,0.912905155049998,0.0548253031271558,0.578779286487404,0.0078670509359349,0.996135113257514,0.864388484610271,0.0693095567168708,0.798439147583371,-5.08902944597089,0.990210383418847,2.60139995910052e-08,-4.68100583748313,-2.73703820490302,0.803033193393891,1.35799296724534,1.64801632446341,36,0.589950774935064,25
"143","1",0.280027513220912,0.571160696416941,0.742979200889876,5.8372707017467,-7.71960969970506,2.71542156285681,0.951388888888889,-1.37372238469103,0.456329147130121,0.977208553622817,4.02934287011213,0.9177185718844,2.43705252462967,0.341260826587096,0.236118395344898,1.51159505948397,1.04718543108566,0.147157365826814,0.574597703380074,0.0170023556986057,0.996230021205088,0.880107075337337,0.0721001633533267,0.843790894509666,-4.54365756068703,0.991268075464712,2.08915272825693e-08,-4.89333271544322,-2.8333275625793,0.833745042516548,1.31066469689317,1.73855413587942,37,0.633725490893191,43
"144","1",0.306802955748383,0.577845320825856,0.788065984699129,5.78452284781277,-7.34301340154655,2.78060911824242,0.958333333333333,-1.3885964111756,0.435707420398746,0.976352726705556,4.06528288220499,0.895706657438702,2.2942832861111,0.178047401043402,0.160139092141104,1.45475889078721,0.933306412406389,0.0635296734708934,0.57349586554879,0.010593939031683,0.996240931835663,0.880334146741773,0.0682534580773053,0.873318974449862,-4.62877967307725,0.990932429530706,3.25381679435565e-08,-4.97708582069545,-2.81861925483946,0.796228563890677,1.18498833572967,1.5802363472152,10,0.565934166582368,43
