"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift"
"45","3",0.114749914253912,0.0996091233121326,0.337262559754308,0.445629254268638,8.99532753686504,-22.6830452039426,3.00907192334969,0.926388888888889,-1.30445970562563,0.160948033117314,0.992674915771641,8.97843693004458,0.958087672852693,6.03854993389435,0.164514635504706,0.0873572116837852,0.997637984092187,0.976234367338903,0.0625215534585876,0.41972465128406,0.00559742736314933,0.999681536480188,0.996945625194764,3.37036939681807e-05,0.55336072396918,-1.45118600069289,0.992887102019765,6.43531374739566e-10,1.26853088259627,7.00068868413907,0.980055937497003,4.44735855082192,0.463830558271326,167,0.0176066154918413,178,9.4971591703231
"46","6",0.0956249285449269,0.0874482380483474,0.327712061640178,0.374205347603834,9.32072527695583,-18.6030111811423,2.68363843788988,0.963888888888889,-1.28622177873987,0.123495065638474,0.992375959090229,8.95163046441063,0.979593092344926,7.70621319721372,0.0437455303530473,0.0319530220370886,0.995788539836113,0.975228607760077,0.0146430242336533,0.412807601843015,0.00269779066429192,0.999674143732518,0.996744407952716,1.31334396610742e-05,0.490577259270336,-1.28396540553258,0.996048407882865,2.99065005780928e-10,-0.0519695187383857,6.34898396917959,0.982393329907273,4.90203718833149,0.366382230986066,192,0.0120367866645779,209,6.44024381735906
"47","6",0.0956249285449269,0.0975272796492312,0.335973872781836,0.385516265885191,9.00731753572614,-25.7561972608892,2.91396416338447,0.959722222222222,-1.20970102720008,0.231285794282801,0.991025530028315,8.77277693176692,0.976782023675797,6.9543721701607,0.0217640538191909,0.0791156622449275,0.993978672185701,0.998681243375985,0.0382258801199907,0.420704515798857,0.00221448865927248,0.999688754730766,0.991504179914853,2.31408708914457e-05,0.49181507878421,-1.51007083391976,0.993095813258005,6.89653427541797e-10,0.277841073743888,7.22109722885299,0.984028993904197,4.61686324318171,0.419778740337236,180,0.0144505431782079,204,8.09109737098382
"48","5",0.0956249285449269,0.0956914267545352,0.340064802370661,0.356166327221973,9.09027864145852,-22.6973414130023,2.84960698115855,0.955555555555556,-1.29551754207392,0.219706922218811,0.991113296004843,8.81859702257296,0.984359921716437,7.61119112318935,0.265962509841498,0.0913274944342455,0.991472463888139,1.02163213567175,0.0737008761638015,0.420923438797375,0.00333932017685687,0.999674143732518,0.992692695753948,1.96984801159525e-05,0.490406629808954,-1.45954941694662,0.994025462206731,5.65498250694731e-10,0.404366363495497,6.79862064725647,0.988201518370516,5.3421652434652,0.415778796531382,200,0.0164522702366081,210,7.71985055316159
"49","1",0.114749914253912,0.09413847925603,0.342511568605127,0.401250091432428,8.89614600288912,-27.3483864891405,2.87504740998242,0.944444444444444,-1.2962318935666,0.232694797419654,0.992350982542264,8.94650415762107,0.963458849415106,6.30267579251445,0.0790134590108628,0.0238515385799997,0.995136810398704,0.941902926027653,0.0139859099806836,0.416193679351749,0.00471582578654854,0.999693356139091,0.996582047167386,2.86960664564445e-05,0.589781851679433,-1.42091911014573,0.993902686230983,3.94638435226375e-10,-2.51934584011279,6.68573060467133,0.980910948916934,4.25986203783162,0.438752043136644,317,0.0196808090399558,325,4.59076189566558
"50","6",0.114749914253912,0.0896482035215347,0.33334546452452,0.392702365841296,9.28457882841858,-18.0283146446389,2.80004634317595,0.958333333333333,-1.2833698437555,0.128864950965216,0.991789232593024,8.88263106471662,0.977373783029135,7.32772364577711,0.100429866609581,0.0123190626301788,0.994175166421581,0.970562042526161,0.0114984639248438,0.412653427366697,0.00192753339971404,0.999674143732518,0.994635500834538,2.05082813633586e-05,0.507121195507466,-1.33500500763922,0.994997960641283,4.52711410542268e-10,-0.761918931957186,6.87214356570478,0.983285854719431,4.68038553525877,0.419768966127749,259,0.0141194786019309,242,6.48567171675136
"51","7",0.114749914253912,0.0951937155325253,0.337082387633621,0.407639482707413,9.02028157642081,-24.2925592017323,2.89954197961456,0.933333333333333,-1.20052542755555,0.201446994253815,0.991220455592122,8.82391918019628,0.961505045789631,6.64579848938971,0.0549956278097163,0.0185586870670376,0.991784814310727,0.936449893002908,0.0136181740509311,0.416062552910207,0.00140472853398594,0.999677633873936,0.992505152101746,2.67905102736732e-05,0.511623429383597,-1.38758875366962,0.994405410209208,4.85209434844126e-10,0.889373191910714,7.34117219836085,0.97847397058942,4.35148474247357,0.432595960696839,172,0.0175093919179957,193,8.85323935449431
"52","6",0.0956249285449269,0.0891630719405949,0.333556469484457,0.381928146563697,9.32698635785827,-15.9131382791757,2.70192499371501,0.95,-1.35149364744247,0.108940243664235,0.992636190054069,8.97436442580187,0.978286828742794,7.97518899641227,-0.0410713544968445,0.0163557146429798,0.996860173002368,0.965608040216144,0.0111902582250888,0.411727685141578,0.00276401863251987,0.999680960437482,0.997799586133984,2.13969495767764e-05,0.585242454502555,-1.25881687538869,0.995889346770082,3.50733068942837e-10,2.24112726949261,6.39073241774529,0.981184695806412,5.30919531770981,0.418896036379199,192,0.0150167854534945,202,7.16141759058834
"53","5",0.0956249285449269,0.113304649274307,0.356439215390049,0.375680514611454,8.69075403123806,-30.8631209223583,3.06082483724065,0.948611111111111,-1.20707542429441,0.321075125475579,0.990270767643104,8.6475252937847,0.976134132900024,6.89996642339472,-0.0188784093849104,0.0424735699572049,0.994379073465802,0.997176813462756,0.035964623805195,0.440375310013676,0.00424909368670499,0.999708426956061,0.988334905677915,4.55569824829988e-05,0.495354084788947,-1.88487614731358,0.988294912624729,1.5070968784377e-09,-1.24354715135774,7.10966913684545,0.987828734442689,5.17165118798251,0.560047443080282,284,0.0218493461281512,267,7.20779365971647
"54","7",0.0956249285449269,0.0948190082748943,0.334428248943797,0.405093079835432,9.02643751583026,-24.4290166643924,2.86259580669569,0.943055555555556,-1.17889334238435,0.180403303226463,0.991154754601038,8.81409660727783,0.978044931578699,6.89020370563551,0.295019149764964,0.101092365354283,0.991494620480353,1.06279654648775,0.0932521616215856,0.419234865679312,0.00145173972774936,0.999691623397435,0.992552594293924,3.13147553786321e-05,0.498075954800749,-1.43291423217426,0.993872143257744,4.94775270998584e-10,-0.145701435175541,7.2528105257151,0.983207671812618,4.55909016851527,0.445498841757702,314,0.017482342898059,101,7.43190328356543
"55","6",0.133874899962898,0.0926365622848184,0.331302873051337,0.378043654167282,9.64229245777738,-21.6029418649265,2.87102817716011,0.955555555555556,-1.24174829100294,0.166656626841755,0.992193253301091,8.92178256093234,0.967794977106508,6.75454125791081,0.0536568437080223,0.0432158528376562,0.996078247640105,0.958670948367274,0.0244943084418952,0.413449574091944,0.00342575584858327,0.999674143732518,0.996091065812128,2.07635037071056e-05,0.495371313747083,-1.38007916906848,0.995378140770603,3.28690860661043e-10,-0.535856168355567,6.03284427621342,0.978824622210547,4.21166492350621,0.395115366092526,258,0.0142654578187689,199,6.95443070591294
"56","1",0.114749914253912,0.0925825801019275,0.329628225067836,0.39681123588227,9.22472655672108,-20.115959567734,2.75002915637913,0.936111111111111,-1.17698183246185,0.125465481617417,0.991312321340228,8.8452004111399,0.977580223263997,7.70378351504024,-0.0552237319088596,0.0114321338213451,0.991516003056248,0.966466080845162,0.0102535111495635,0.416231878196635,0.00172639741834928,0.999674143732518,0.993434270307181,3.14823064468045e-05,0.517479418708186,-1.36585044801741,0.995044763145694,3.40215465441348e-10,-1.08016196603694,6.99650100466406,0.985781943403105,5.32439068580036,0.459098255676026,263,0.0183436292030948,325,6.82851342728521
"57","1",0.0956249285449269,0.09035418366101,0.336271869419039,0.402058816191693,9.23487427923573,-16.8822071668503,2.71464121155745,0.941666666666667,-1.37338128292294,0.0672272809076605,0.993579366464781,9.10057378057024,0.968094788169632,6.45602175096345,0.221880798304903,0.111432347739584,0.999015291494229,1.02027841333071,0.101803349656724,0.410480434827502,0.00382371096265686,0.999674143732518,1.00058688719089,2.33620136099745e-05,0.578419956630948,-1.29222623448759,0.995513893038983,2.82605077477198e-10,-2.27740261032632,6.15649594627383,0.972031750411507,3.96224606606639,0.397837548014039,277,0.013475566003958,213,3.7693526198544
"58","2",0.0956249285449269,0.0917114747125964,0.32906664873748,0.39824178254191,9.10226945576968,-25.2791788360499,2.71173047034784,0.941666666666667,-1.22694319678361,0.155835996891764,0.992839569187734,9.012855176028,0.968718607972825,7.29561405554957,0.130012315362604,0.0853159032238133,0.995879743584557,0.996806856622263,0.0656256915961471,0.408966306174272,0.00203629793277688,0.999685039517753,0.998357287451497,2.56877669664975e-05,0.496841601641946,-1.25810854341991,0.996562184796313,1.91463607202894e-10,0.822225860076262,5.94672479285022,0.978261019989723,4.77310189479553,0.40995334041621,194,0.0185172022335736,86,7.28212682100244
"59","7",0.114749914253912,0.0981976769990975,0.335886812686804,0.389007296803359,9.03251413328587,-23.2781101295368,2.81801188608911,0.95,-1.15465552119659,0.173822232818757,0.990802209498564,8.78536671371853,0.979689466617361,7.3097603471759,0.177693834031996,0.0391159973986899,0.990137775064478,0.995138093585113,0.0339355097441337,0.421360636526933,0.00208645613534972,0.999688880581787,0.991751746980437,3.2624190844884e-05,0.499735672953909,-1.47408925476985,0.993528551107085,5.37156197360814e-10,-0.63806731643091,7.15936961447411,0.986620563887542,5.0426728692881,0.435508853051072,189,0.0181392784336627,102,7.94171493796298
"60","7",0.114749914253912,0.101920172477878,0.339715167539581,0.376649841234332,9.05353024792183,-25.3229677130458,2.91208309903024,0.955555555555556,-1.14090498859673,0.211982196003999,0.990493803699428,8.74459783594317,0.976184886547785,6.78060116829197,0.295676651764095,0.109967745722455,0.990279030722308,1.05237827389828,0.10142030525071,0.423336340692092,0.00235644510580141,0.999686608289569,0.990052495901234,3.13425312024465e-05,0.497057883860277,-1.54350606494695,0.992580888477021,7.33962795055006e-10,0.0314317620310011,7.48096702477019,0.985087727162264,4.76292924725152,0.485041801730965,314,0.0212509268965483,308,8.32537608241196
"61","4",0.114749914253912,0.0959627825889022,0.336171864564293,0.420792392152559,9.2377267547219,-19.8901965725321,2.79829947183556,0.930555555555556,-1.27099757061469,0.163860111150686,0.991331978414834,8.83908905667964,0.962773094997117,7.20358966449713,-0.206428128973897,0.0659557678340878,0.9923086321356,0.974751197479584,0.0521324187536247,0.416885182762408,0.00292600485364089,0.999693007446346,0.993361204217471,3.1226171374442e-05,0.559342183435974,-1.3752939785227,0.994671802972477,5.17747262354357e-10,-1.93690733514169,6.78315622598371,0.984482696305041,4.9386458618056,0.473581924359878,256,0.019328666826489,248,6.290702867209
"62","2",0.0956249285449269,0.0916667002162046,0.325834030951852,0.382143039958287,9.39921268064018,-21.5987938118709,2.59659976346499,0.947222222222222,-1.1964915191766,0.122428625901092,0.993253258661814,9.05601116614644,0.973555555833458,7.75918673974101,0.0365560486558194,0.0461402971194932,0.997467415570387,0.975286968968861,0.0359929660737333,0.413210622925634,0.00222424020851152,0.999674143732518,1.0002160767658,2.10431536016221e-05,0.535805040913812,-1.23526329068987,0.996647867922115,2.34481352586531e-10,-1.72818568227733,5.75031317675142,0.98319207536852,5.33663601825342,0.405459459993176,270,0.0146278968421552,101,5.53060429004596
"63","1",0.0956249285449269,0.0913876511107037,0.32957639298169,0.406403314219971,9.66365565950863,-18.3328661884696,2.78953356343708,0.940277777777778,-1.21147112639841,0.150832421115008,0.991870539074444,8.90196965607271,0.966478493620515,7.46805503873254,-0.0718460712054125,0.029539663778854,0.993742690356839,0.944393647532851,0.0193934049363562,0.41168864783685,0.0015578801930259,0.999683180925463,0.995288840256844,2.52774000062502e-05,0.543223667092979,-1.28370991699539,0.996369786460572,2.18037578826977e-10,1.73687690288018,6.4156676734765,0.980171728351448,4.89359158989671,0.429566003564976,193,0.0184540467876959,201,7.7522733340835
"64","7",0.114749914253912,0.101536065437988,0.340431906096685,0.392379777993026,9.05238875406653,-22.6756177798823,2.90898914053363,0.938888888888889,-1.14702927046564,0.161530961261116,0.990634456042574,8.74710147716764,0.974300648210695,6.80688215687551,0.0843972446145744,0.0200731365494662,0.991325137183431,0.97537954074945,0.0182483149607532,0.423771966958558,0.00255273997981073,0.999683534431477,0.990650455902796,3.68778335416806e-05,0.51465846734786,-1.57537497811047,0.991820648184816,7.71747907479286e-10,-1.09373845744792,7.14555666101228,0.985910740009384,4.81636496605335,0.474380377037121,309,0.0202295919644808,302,7.93790977475458
"65","6",0.114749914253912,0.0906662009577373,0.329704603222408,0.386286262677865,9.26578690492676,-17.9917604714735,2.81506272330263,0.948611111111111,-1.25499292475181,0.124602987890631,0.991839987164611,8.88089660681914,0.977162529225016,7.32801619652113,0.0374593414790583,0.0445792657862669,0.995219426482909,0.981474068291289,0.0212712908886018,0.415745199206248,0.00138605283655117,0.999674143732518,0.994657085647624,1.61094648396961e-05,0.499314508527006,-1.34658493622503,0.994866983481991,5.44916715549436e-10,-0.361876029633987,6.94438479317851,0.98232349565425,4.61812930245678,0.40277035960381,180,0.013205426762929,194,6.82019693254943
"66","5",0.0956249285449269,0.0943182499543846,0.337153977168736,0.372041094607569,9.19683991149128,-20.854163229663,2.89545430004292,0.959722222222222,-1.29727417855783,0.162219641758402,0.991942180676803,8.88607985183977,0.978513204210805,7.64183249593988,0.0661236070560554,0.0105057051565849,0.996753042287964,0.970397645560412,0.00653637131346687,0.419999457249442,0.00310233735264041,0.999693677776107,0.995263940660234,1.95316183753269e-05,0.562116334022658,-1.41489367251526,0.9945330110047,5.56750204578052e-10,1.37950292527539,6.99473957513494,0.986183402904794,5.33986147805913,0.407668707813391,289,0.0141047902634693,220,6.93557354357957
"67","4",0.114749914253912,0.102654713091395,0.338387397145951,0.413148287478687,9.01207741870567,-23.5746108900781,3.01263653786028,0.934722222222222,-1.14486798823202,0.182015317244594,0.99053809913653,8.75480286518225,0.955614838639905,6.44763332114177,-0.185921884330231,0.0701095898785342,0.990047216695169,0.958673214015851,0.050957365313573,0.41746309297298,0.00284837311699249,0.999687125075792,0.990146076347045,3.47828996513186e-05,0.553382381334957,-1.50680782559539,0.992984114444318,7.43323627268111e-10,-1.74023795563819,7.14386013812952,0.98214950048252,4.57600425284761,0.501025616465716,258,0.0247599170564173,300,7.27359823326676
"68","1",0.114749914253912,0.111042526278601,0.347787384074508,0.429644020552873,9.8613447826688,-13.7594591363333,3.20926039869768,0.934722222222222,-1.29243484012338,0.0871672462189627,0.992408726859543,8.88194569753967,0.955225763809901,5.82372362420229,0.0256828103316035,0.0122467506456004,1.00306976323069,0.920123633411917,0.00493283225807293,0.428018939476755,0.00333713240941993,0.999675617497711,0.994985586732105,4.20031474777012e-05,0.536733987739767,-1.73085263945549,0.989474992289621,1.33913246150401e-09,-1.89729320234495,7.07059557156471,0.979807106147072,4.43793694169569,0.497999942904076,308,0.0210871665798436,297,4.10783695057051
"69","6",0.114749914253912,0.0926047143075159,0.33410429363915,0.383360020590997,9.18312176389003,-19.111159885831,2.88000275910053,0.945833333333333,-1.25637588660806,0.14276625021675,0.991591525428563,8.85205091764088,0.971445370104802,7.2043984415471,0.00146153830280555,0.0405629896136859,0.993924066228324,0.961302218802952,0.0192107686829454,0.415735514865909,0.00143239938210898,0.999674143732518,0.993973868919645,2.19346551880734e-05,0.52039338792534,-1.38700710544858,0.994311515157272,6.23451657304157e-10,-1.1413716966651,7.11018510419629,0.983566531709136,4.76528532147601,0.425981630630375,261,0.0148812937196093,322,6.45715172377177
"70","5",0.0956249285449269,0.0970420360721342,0.342434613678988,0.383386931424474,9.23017741268191,-20.1976567599681,2.91998543085655,0.944444444444444,-1.29990152902328,0.197720391727399,0.990935498554527,8.79591113863891,0.969849155819788,7.25273814739665,-0.040251669330116,0.0751188969163733,0.990698655016023,0.954689585076511,0.0180007701368997,0.422518219748939,0.00336932673136144,0.999693482330414,0.991675523531267,2.24474788041457e-05,0.491550151584695,-1.49831763077094,0.99338754317269,6.23894325409728e-10,0.582876334689611,6.79333288276362,0.987308688306062,5.43034155264646,0.466331736883797,185,0.0184847044343135,196,8.29028383884279
"71","5",0.0956249285449269,0.107187424960858,0.345279368364042,0.368056980475728,8.90502328394125,-28.3731076256145,3.0633811955824,0.958333333333333,-1.17514047614607,0.283585762338913,0.990106520188101,8.67381860477061,0.976526659539089,6.90056556381663,0.120920892879711,0.0538351417066468,0.990783704195039,0.983448631117845,0.0284171413459027,0.432724686873992,0.00349139636745663,0.999676381160822,0.988678120033615,2.69424762899365e-05,0.51518593155086,-1.73820585209439,0.990921034775581,1.19606103656161e-09,0.941533268859691,7.48793449109099,0.986448455728956,4.92390536462447,0.473063564037973,204,0.0189457164700618,215,9.35160808917827
"72","7",0.114749914253912,0.0953386223607082,0.334905155681265,0.384078489671788,9.10441724519133,-22.6847460287765,2.84725189454787,0.955555555555556,-1.19395118092791,0.17583901734296,0.990922178230987,8.80475379590068,0.977018541915723,7.00128506943548,0.211811136588833,0.0580709552481402,0.990361481304579,1.01019687172885,0.0581074736299018,0.417687341512509,0.00205951734535282,0.999674143732518,0.992220377914527,2.69221234060985e-05,0.505587571104776,-1.43226186839316,0.99398222117912,4.96903252890334e-10,-0.425027724141741,7.36431555738835,0.984535738642619,4.62839317657315,0.444267755065942,185,0.0181707588260059,194,8.01296963606144
"73","4",0.114749914253912,0.0967638760733442,0.341633269238005,0.435140896826694,9.07937956012966,-23.0768001007347,2.89097487888947,0.923611111111111,-1.29633450891292,0.191485714343291,0.9918741642164,8.91032481510793,0.950455582730337,6.44725326442634,-0.196695996043095,0.0543022931178285,0.991922964074815,0.945529071936687,0.0458539397501932,0.41306875795116,0.00467937653987208,0.999674143732518,0.99549457117218,3.51993151380549e-05,0.555678280136079,-1.38171564836091,0.994052045590748,4.5989328362124e-10,-1.9737282769558,6.92698841127265,0.980228489507016,4.27440549359835,0.458620338075057,259,0.0204574459145881,249,5.69497758591749
"74","3",0.114749914253912,0.105638986369078,0.338836264852881,0.418253958266293,9.18256794888008,-19.9253241427953,2.97404650528185,0.934722222222222,-1.26807474279485,0.121374432994648,0.992607741839744,8.95774257606847,0.97035971262095,6.368005217014,0.167444671246581,0.0622038501691389,0.997973118952984,0.991157472694474,0.044108168137263,0.420053132948982,0.00536944239060302,0.999679182413808,0.99672541763747,4.64256616696471e-05,0.535959035537861,-1.52433955386159,0.992032176347475,6.79424851289976e-10,1.10146003332032,6.5649140637233,0.984099248474127,4.59892315305709,0.490275823849272,169,0.0235791343103347,300,9.46427591536521
"75","3",0.133874899962898,0.108307840584171,0.346169544314581,0.431023552494498,9.46149491391998,-23.2880610226655,3.16227576702169,0.934722222222222,-1.28589487910389,0.13189666586662,0.993367566128287,9.0423469084466,0.95632393786094,5.46759356208718,0.152895423517768,0.0452084592675191,1.00190818608773,0.949463407379379,0.0289231077219643,0.412985434847862,0.0105453704664751,0.999681632607202,0.998799594116435,4.59783200827295e-05,0.648722224768942,-1.61082201358272,0.991178145504496,8.64878633188777e-10,-2.94545145394239,5.21147164797725,0.97794147463938,4.07444034151395,0.511814527388243,249,0.0252544969830635,240,5.03250887962515
"76","3",0.0956249285449269,0.113739924511222,0.35449770997059,0.418238809562556,9.02554863295552,-19.5281985329467,3.0836804915031,0.936111111111111,-1.42650962407542,0.113014693382858,0.993377782774172,8.98192313859754,0.966197273704465,6.03732329287943,0.152027647429033,0.0274288018457801,1.00983077258324,0.96561154952099,0.0290675575953876,0.423438090076078,0.0089832519173726,0.999674143732518,0.997511193309586,4.79546040829056e-05,0.723558037994289,-1.72489684532069,0.989206914459444,1.40380305258895e-09,4.0055350106199,6.27689124433696,0.984607664746297,4.61126142046119,0.542908581438837,173,0.0251614877942023,183,9.86030290261679
"77","5",0.0956249285449269,0.114333276276073,0.354623946176362,0.368691132884162,8.95992326476934,-25.9280515348528,3.10262389806937,0.952777777777778,-1.12930871676149,0.30509898749131,0.990103811503304,8.6442519666777,0.963021013111984,6.8617472538042,0.0379740971858594,0.0413188547848889,0.992824909341204,0.940375655973187,0.0201138678641456,0.435678259422877,0.00243912023136573,0.999675298574622,0.986971104960405,4.33158561552791e-05,0.595380574143589,-1.76835677936821,0.990385890613101,1.16541023019246e-09,2.66684063099346,7.66943512428109,0.983592416217954,5.51099708590393,0.48928231450321,27,0.0208041439875354,371,12.728408927335
"78","7",0.114749914253912,0.098108452332903,0.336447096338511,0.397441373144854,9.08838224286179,-21.9540126536764,2.89842420365515,0.954166666666667,-1.19180938843357,0.165272007920647,0.991056337201493,8.80192294988229,0.971859168061739,7.00456331351985,-0.0397077580436922,0.0305814218655158,0.991521827837293,0.966571463910551,0.0190737882936388,0.419519864431192,0.00201309672831897,0.999689666061925,0.991727670465291,3.28291823755537e-05,0.495377637011285,-1.47290063580321,0.993128836480211,7.67004254863933e-10,-0.280546546309482,7.07411440270406,0.984660071374151,4.86739930300994,0.485686843396077,255,0.0207665404382087,247,7.71443644232822
"79","4",0.0956249285449269,0.096318080481216,0.337669921647456,0.522119653407079,9.16159605721514,-19.6909337449961,2.95292268570229,0.905555555555556,-1.11235185268242,0.220227777740357,0.989799908364815,8.7041208696659,0.919976163410782,6.82313377531554,-0.52863293238573,0.356011486863244,0.98655657841917,1.11890353825719,0.302060427947365,0.419423614315597,0.00211311625801944,0.999691656272725,0.988581185303286,4.21921804664119e-05,0.517972479924153,-1.40052852900744,0.994993264095572,3.74725394641736e-10,-0.97534075312736,7.85137375832893,0.981430753314509,4.96136839653948,0.486523635370281,270,0.0224513903144595,263,7.71913193300792
"80","2",0.0956249285449269,0.0965502222766457,0.331285577651211,0.418177810864051,8.81975785054231,-32.0831985073476,2.82255549578868,0.945833333333333,-1.08396677680837,0.235672048386856,0.992444511126684,8.95437349035782,0.972700346972859,7.49300926240311,0.130911294594388,0.0541707951965989,0.99583405557823,1.00020270778144,0.0539016340084229,0.415879352794448,0.00207696247331332,0.999692627508132,0.997096996950625,2.7814665060886e-05,0.515815179267149,-1.3756901012394,0.995599384687902,2.80656160045019e-10,-1.70151650489646,5.72420113859867,0.983773991974017,5.16281366101629,0.408572706045284,290,0.0150152468957391,231,6.68952347508465
"81","4",0.114749914253912,0.094779201224152,0.338900975095569,0.418615848659225,9.16762287800388,-20.4862003887302,2.99098295846578,0.933333333333333,-1.18938133907811,0.20524990687835,0.990235070307246,8.75565888363611,0.95662512902235,6.43622846077934,-0.0778535226984006,0.0327027390540116,0.987174154870921,0.923085250923932,0.016745004590989,0.416649011231027,0.00270049293115786,0.999674143732518,0.99024759918019,3.20711808539834e-05,0.526347302467687,-1.4014044651255,0.994910183419157,4.79032867395028e-10,-0.740607412891987,7.6211712645722,0.978616411967261,4.21889282237143,0.448031204034741,178,0.0171122200004848,302,8.33867717554973
"82","2",0.0956249285449269,0.0911782907703236,0.327181061541228,0.369824843466938,9.82314611066639,-17.8663197368485,2.53089504510155,0.958333333333333,-1.20371892916768,0.0807041536414075,0.993260372017323,9.03406783483184,0.971731909969449,7.86743723897885,-0.0331579729993212,0.021813546081339,0.99961438726078,0.956403741400097,0.0181053741181756,0.410648257239748,0.00223891199541357,0.999680938629467,1.0001476085451,1.66897596900598e-05,0.49148098575211,-1.22959616196305,0.996828337795484,1.67109576856346e-10,0.383378053561273,6.07920351439339,0.97862672278028,5.34995411934699,0.387764093326806,82,0.0144991903600441,92,6.43512737757994
"83","5",0.0956249285449269,0.0917544214446071,0.335856612179359,0.383929238370053,9.04952998289212,-26.0738060533326,2.77315747833252,0.943055555555556,-1.21674495867573,0.216838116154243,0.992084510542417,8.908512615205,0.981579077560396,7.48166904254917,0.164528038210197,0.0689209984604398,0.995816371335511,0.99704110488872,0.0294448721624826,0.414956027867235,0.00180806843515017,0.999679570860987,0.995562833724159,1.82510122396214e-05,0.527414628630939,-1.33144729418553,0.995717144321742,3.05395227931525e-10,1.31579606920162,6.72085833699733,0.982445225463931,4.77924583014854,0.397288468155292,188,0.0126637768785551,237,7.12995056691683
"84","6",0.114749914253912,0.0925245675240793,0.332172812481827,0.394791301590199,9.05858047597956,-23.8544986209211,2.81028398252789,0.941666666666667,-1.20995717050601,0.190826061003722,0.991416914642917,8.826345928938,0.978161793516192,7.39845509693007,0.044745667294929,0.013235102267864,0.994431857520886,0.966659323753554,0.00881623420098834,0.416881723756525,0.00145472066219,0.999674143732518,0.993040630786244,2.42201848803444e-05,0.50630213944024,-1.38064006848669,0.994808187032835,4.64473005280902e-10,0.837903365648076,7.27659393561963,0.981568839918437,4.69276749230183,0.431334535091524,188,0.0175486797095252,196,8.21369566792838
"85","3",0.114749914253912,0.104699097803898,0.339197932183223,0.410845872938566,8.98112264251326,-23.7225362897624,3.03053852623703,0.943055555555556,-1.28384336396802,0.168919277888111,0.992654308502373,8.96301965394971,0.957427567599023,5.6294881067452,0.137200001166449,0.0606335353949578,0.99896722542417,0.952342151760874,0.0280209231079729,0.421021749699071,0.00686198418150581,0.999674143732518,0.997228617370388,3.39050854509048e-05,0.545032731369272,-1.50712412853476,0.992452056923233,6.67202842165496e-10,0.0525807716660626,7.19946638778755,0.979535447648124,4.19445504966732,0.448195769298091,171,0.0200725505462201,300,8.44604693800056
"86","6",0.114749914253912,0.0979940908767332,0.334649240832763,0.419981103546952,9.02567093064045,-25.6991104352652,2.9339999086959,0.940277777777778,-1.22341901336676,0.19114503170058,0.991740922390074,8.85893045833921,0.959587954680678,6.57279113786756,0.006889834492516,0.0365734903215793,0.995942450857149,0.928684039500855,0.0138839012029556,0.415459888218126,0.00244732303093807,0.999691539729566,0.994515635498268,2.85063539981253e-05,0.5120743978595,-1.42424558179398,0.994424920535719,5.07393024665101e-10,-1.15872583579724,6.75883654435192,0.979256194521557,4.40752350416356,0.460884769476293,308,0.0188259659735786,299,6.40889235292572
"87","4",0.114749914253912,0.092988023759033,0.334994766483911,0.455694526699143,9.31706346136826,-16.0564018588947,2.80815018602331,0.923611111111111,-1.24195355271956,0.144131642328163,0.990894472124094,8.82026830970997,0.960315937117731,7.09480237233702,-0.140931106124446,0.064474092081894,0.989141550513038,0.949209371579269,0.0415175079958873,0.414065406490681,0.00274024389637246,0.999674143732518,0.991645018405981,3.12332745743489e-05,0.517403574679725,-1.33586162651622,0.995483278193512,4.20388626096492e-10,-0.895317165728135,7.12218203645036,0.980831568377813,4.6026316851318,0.43979428116788,278,0.0197168214742163,253,7.19378772710024
"88","1",0.114749914253912,0.10763293246488,0.34575507193893,0.411071478835677,8.72570471923153,-30.1159473757656,3.05134364507906,0.931944444444444,-1.18112070819397,0.260857524256774,0.99110217274324,8.77896046537185,0.96838260364489,6.40868187286525,0.170494808082467,0.0375417124710136,0.993370328900633,0.976446529014827,0.0349625501952003,0.429584019552112,0.00472257840197126,0.999680941639279,0.991767128425253,4.95892127378593e-05,0.496303322529019,-1.71668553124759,0.989611045751999,9.79716487169918e-10,0.394943657533883,7.30814317302269,0.986320518156988,5.02216747387048,0.516283300519935,301,0.0261371998098371,311,9.72324590433489
"89","1",0.0956249285449269,0.0884307617315421,0.333658778760903,0.431756668027422,9.04359966184105,-25.382127006721,2.76530602642458,0.927777777777778,-1.23565858180878,0.204919855483863,0.991788767824664,8.88575846804952,0.959695711968189,6.60442828202987,-0.0104821418653902,0.0212261938135516,0.993876153388289,0.924959646917881,0.0165003062684623,0.410870947870106,0.00171299005510383,0.999680061812623,0.994963269292391,2.33583011474481e-05,0.512906537938831,-1.31189321460399,0.995579224328944,2.81583601101022e-10,0.984455323015031,7.08474588434077,0.973357073509803,3.8828135263356,0.411940495691271,193,0.0149680643298815,202,7.52959830516133
