"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift"
"78","3",0.755275122487336,0.760880557023655,0.682055172954172,0.905118456962845,6.59796174580253,-26.6838687963852,4.7636347327948,0.845833333333333,1.41704431699253,1.39743227523027,0.759016889910363,1.57931378140294,-0.126093131519845,0.112680605496046,-0.482268106524531,0.337510662845345,0.584387667061617,0.0783314201125437,0.538039825586963,0.868258440317485,0.641454720777614,0.991034258727067,0.657391744735213,0.0844183927009661,1.18381295527291,-34.3251834744628,0.658552900187076,1.10793148730557e-05,-6.1965286094705,6.3318419839993,0.436746291543854,0.681029954673102,1.04709578155226,10,0.680454754394862,68,2.00368943060624
"79","3",0.932986916013767,0.764301704327184,0.672348890830609,0.844379279679976,7.75251592899174,-12.9460097926727,4.80437770335437,0.866666666666667,1.06509469714956,1.02982320343011,0.705748558101618,0.85692740098554,-0.116717292851431,0.0828824933698869,-0.464830018809499,0.273293526303103,0.515393141272954,0.0629231002253917,0.419739485241368,0.890710602140235,0.69506507264297,0.983737377374853,0.47551520515749,0.0783371417245528,0.787863124922925,-46.9290175311205,0.509724512538775,1.26241208188993e-05,-4.8015110271739,4.77920125054673,0.406105021173657,0.630726268515812,0.97669146765836,14,0.49420200934908,14,2.21094456484032
"80","3",0.88855896763216,0.759603464034596,0.680884513938197,0.900701213726862,7.93595366871221,-12.9024651770981,4.81059099353786,0.858333333333333,1.59470330059453,1.16933635409895,0.72139950895449,0.914675055122322,-0.120988594772132,0.0840841616712625,-0.478144341735955,0.274735136786342,0.541441714726229,0.0553207536164984,0.424374163161798,0.890279392238628,0.473957017477013,0.986586095586002,0.489221880802814,0.128057592515473,0.656605731879251,-44.4624497788533,0.537215239832212,1.17578665262132e-05,-4.4334079864157,4.88761537929503,0.405685599016462,0.647846784754211,1.07071509514115,5,0.575657787539232,2,2.55737703226784
"81","1",0.799703070868944,0.824787591040542,0.693749402986445,0.914396924454727,7.23651956876929,-27.6715126677966,4.76927105015756,0.855555555555556,4.62507059559222,2.02993182789732,0.777302522677229,1.48721560923541,-0.0842812631547119,0.0739733225500502,-0.45432392176882,0.271316379579196,0.612775983800334,0.0748519095918799,0.552113842028039,0.879365252202846,0.920185066385167,0.993963608982394,0.692702937072753,0.111530820452145,0.86199648595932,-30.2367764055983,0.735402264068905,8.61887012378077e-06,-5.37854707101889,6.39791809570797,0.415631054089945,0.523292092095189,1.02943760304413,11,0.625587986057581,7,6.26611108745985
"82","1",0.755275122487336,0.764632739632754,0.683213596146357,0.895598425670146,6.4128841889707,-25.5842465572001,4.76386936635227,0.855555555555556,0.611407494758198,1.18682716856083,0.749730391317407,1.4711171362875,-0.142711131908454,0.126799942161044,-0.484771458040705,0.358427056071267,0.576056205792254,0.0918796690486795,0.519091786502068,0.873369390258684,0.697744660368189,0.987983507351659,0.616207599780312,0.0937792145491142,1.20294986352677,-36.1762361685269,0.606060261645046,1.3054271375188e-05,-6.15298811657828,6.0942154812611,0.430000687933181,0.65320529600492,1.31422182425562,11,0.76172614269715,68,1.30402169466995
"83","3",0.66641922572412,0.742529147508213,0.697896129549884,0.974926555470024,6.12544704917109,-32.0658253087027,4.74150415012655,0.8375,5.38826980731959,2.22408548171268,0.792863216637753,1.87758125377323,-0.154583531151823,0.0691736618846233,-0.508671049474208,0.292277160739252,0.633330003652856,0.0730663129590421,0.602627088904581,0.865679677812919,0.687773336336145,0.994496542652177,0.754230889197105,0.10998618980351,1.0053399187261,-27.4696262956508,0.770104006804251,8.63722295927437e-06,-5.79583113539707,7.28153989441215,0.398482124534952,0.502501586830224,1.04962327445045,11,0.52001757327542,74,8.69498024946958
"84","3",0.66641922572412,0.748539175408165,0.683701777069487,0.887427887778567,6.62390052524024,-29.62549298473,4.74389587102142,0.851388888888889,2.22330438631485,1.60944262500858,0.769014302857254,1.6332173027525,-0.124003351622329,0.113894577327257,-0.487613196238969,0.364982963484858,0.599061098046772,0.0686900055067074,0.530741833289495,0.862502788056441,0.56664661987133,0.992245272347999,0.684466097106605,0.0924106825289191,1.1661569900093,-32.8105526796982,0.66507808979125,1.52871874726754e-05,-6.50437782528365,6.21739118821403,0.465422012369585,0.716429780295975,1.09514312436787,11,0.64352650106835,73,3.2688600069216
"85","3",0.932986916013767,0.73992604674245,0.676887520487858,0.867548157864337,6.61091380894156,-22.2997497552443,4.77451988701198,0.8625,0.693120444354745,1.12399046631343,0.714201268318607,1.03058270976315,-0.125335789439907,0.108494328176057,-0.463318606620523,0.325538222674673,0.526876945548939,0.0801140144387835,0.43378486217522,0.879680024622427,0.45179094830108,0.982277437902555,0.519802666063292,0.0791198818510137,1.02937805736498,-45.1516166921561,0.513933844766804,1.49733511388131e-05,-5.48479980444719,5.39042614769225,0.418865650613355,0.667786784213924,0.924079826715079,125,0.619733946735257,58,1.36243030139244
"86","3",0.799703070868944,0.822962696280588,0.708353673518025,0.974844249392251,7.36620547499657,-28.8751633380557,4.73815000858156,0.827777777777778,6.30820805475189,2.35452438770118,0.779914354876547,1.55445369242511,-0.190091227541215,0.0741444286764166,-0.546879690862217,0.339164110560667,0.62166681810959,0.0644599415438042,0.707629672771739,0.860821383271117,0.781150652600951,0.994926747850923,0.692918085034807,0.480831609236177,0.380392067490857,-29.8118144464079,0.807427384058433,3.67465837997835e-06,-2.86322187751113,6.88909179956826,0.277417013213233,0.121273222912008,1.01927153634999,130,0.594138830349404,133,12.1515918416454
"87","3",0.844131019250552,0.811630673402123,0.660185617444706,0.93102504903709,8.86324836314101,-18.3594033964503,4.7849403004411,0.840277777777778,3.40363857634685,1.5807555154507,0.728994496951574,1.03565881714251,-0.162190563628589,0.0572683768463487,-0.489970962187939,0.251694755840254,0.548713065852517,0.0589786181147693,0.443869589260097,0.907640083890215,0.366223794878942,0.988348847284172,0.508721724435801,0.521672539841262,0.366481235903343,-41.6451210062772,0.596057439356268,1.68843645818343e-05,-3.2521710811678,4.9743376809196,0.323792343078434,0.273532685735878,1.24106631125731,130,0.544699934735179,16,4.27331611077722
"88","3",0.755275122487336,0.832730161721757,0.71359310602577,0.972428266849852,6.57495502557174,-34.5513689506519,4.72850652924896,0.822222222222222,10.7597356349305,3.03926928519853,0.803342177045669,1.74548571421871,-0.11637969024579,0.0654952035123905,-0.482847226605428,0.281610339696107,0.651473959307126,0.0524066531666001,0.636997532871359,0.873044380830762,1.04523348143684,0.996019947652119,0.773060611820989,0.33712042502748,0.69993151894535,-25.0494296578616,0.84738968970972,4.22453714863543e-06,-4.69665263587065,7.42987106292483,0.320383315276293,0.193778789800859,0.768166975355301,3,0.364648182830411,7,29.8734653163847
"89","2",0.710847174105728,0.8601635186526,0.709235703106558,0.98120966947274,7.14884329901292,-32.4221402832938,4.74181248246247,0.825,11.1764226722019,3.0537860239118,0.80259300781544,1.67071864128636,-0.104955176561359,0.0584357493895802,-0.47969908762141,0.268006882654793,0.660013246453327,0.0462043407605652,0.612992072648224,0.872414745862587,0.912812036252873,0.996090014932002,0.765999971358323,0.404495234674751,0.583190598636411,-25.552733867888,0.852108911521948,3.36985901163398e-06,-4.15553628364172,7.36258387667203,0.308293738829261,0.144207215578599,0.853698369917274,8,0.436267796432641,122,32.1228801013801
"90","3",0.88855896763216,0.784975750343936,0.675949653666031,0.892010026744574,7.56164752607946,-13.9486602011885,4.80950490357251,0.855555555555556,1.31277743533045,1.11405044454232,0.704782189674958,0.852012522558603,-0.131812091404102,0.0705705520708182,-0.482330568754679,0.262390269942612,0.511966743132105,0.0619930940291344,0.433998911359828,0.896312365717978,0.630468464857051,0.98415769381544,0.476715176938434,0.0981380510494963,0.713430410523647,-46.788583654429,0.512759196319206,1.23019564239934e-05,-4.57830176138665,4.86705314794951,0.401737746250359,0.612516908588662,0.955621601974691,14,0.539460633438442,13,2.46971712778598
"91","3",0.799703070868944,0.919125728287295,0.660969715405484,0.937582797329901,9.31120258642564,-15.0829357594602,4.78673966169203,0.848611111111111,3.28879149781752,1.48978473160786,0.726946987018459,0.994167599665001,-0.162294826420514,0.0574220315888311,-0.499505714343231,0.259932650079013,0.549173767519331,0.058285334987846,0.44140699967835,0.90820848353034,0.439270781196455,0.988103801006008,0.50536272568017,0.470433679920238,0.426517667014999,-42.4004750150392,0.583516116235688,1.63717630736465e-05,-3.61026770071321,4.86973493720289,0.341785357055647,0.349041827649592,1.23933319248404,130,0.573571095941311,133,4.03584455077011
"92","3",0.755275122487336,0.788619222164347,0.668482301664196,0.85984469002117,7.02490224031536,-20.5380416019275,4.76945703140746,0.858333333333333,0.395255214809367,1.03266805379556,0.740952410685599,1.16867793596926,-0.0748650469094136,0.125813971223846,-0.463128593046784,0.382910350933161,0.563157814484965,0.0676442907511203,0.477285920915091,0.877111318654339,0.66113005265533,0.989854644780855,0.556617176192995,0.0702067474340096,1.05279541236528,-38.9543318206716,0.565771704458939,1.29881894466668e-05,-6.13877790686413,4.86227149857159,0.495428613139819,0.77206755699126,1.09493637949823,11,0.625956894004721,129,1.21180056197101
"93","1",0.755275122487336,0.835175989034717,0.685130529258859,0.968335866712653,7.89782564430269,-23.2995344664004,4.73341192649433,0.825,3.9519393766567,1.86185149858377,0.786686451277083,1.43317169222547,-0.154511765443495,0.0569689438009603,-0.503726689004278,0.279736280475495,0.64033272785335,0.0562992042170456,0.553261712689649,0.868805086442121,0.4814981433982,0.993542446186699,0.623058386913026,0.590378259368913,0.302897013938813,-30.0008561764458,0.739665987308321,6.63219276728962e-06,-2.49349735314876,6.02740204150349,0.302089571509291,0.16718532636318,1.0921274726192,127,0.450482213470827,123,6.25188803330849
"94","3",0.844131019250552,0.918882121002161,0.65750197193524,0.956953186128448,9.04947006018035,-20.0027538874613,4.76891595010283,0.826388888888889,3.85235767156013,1.70333697100987,0.742327713536656,1.12537374369919,-0.162143515635169,0.0548160670977792,-0.487787013745173,0.249066497088796,0.568881447246434,0.0580120013438067,0.448096825777195,0.905097273404827,0.396116028136663,0.989690369945595,0.532909194997185,0.617332135540663,0.321862208674751,-38.9093371162175,0.62709625495376,1.59592379699713e-05,-2.94961108295552,5.12660417389181,0.306905398725278,0.218390623575557,1.07090557919422,130,0.531944906196741,123,5.35682043844866
"95","1",0.710847174105728,0.768720672686001,0.684289218054184,0.911097977913602,6.4895006325406,-27.5764475751241,4.76349559489824,0.844444444444444,1.06832909556885,1.33427943079905,0.752300834858967,1.52076219200354,-0.139298960152498,0.125646303860383,-0.487234700460239,0.364111157756066,0.577006813789243,0.0859597211976385,0.542792373034476,0.87372212043884,0.761742318970417,0.989799407239391,0.642360322313428,0.0958200255492732,1.19923536148435,-35.2055906747134,0.611830260277622,1.61762735046638e-05,-6.53855641815795,6.04987260746215,0.458533514826127,0.650730539691973,1.32694034672467,11,0.718564605954025,68,1.89842427563452
"96","1",0.844131019250552,0.80324489277021,0.674029950105367,0.887194008190856,7.42896717023509,-15.1665114641715,4.80955448426469,0.854166666666667,1.19279054360373,1.0948931649147,0.701882285515091,0.874761334154878,-0.141036157830241,0.0828896965088902,-0.478234198572522,0.27221568197492,0.506715156380978,0.07420796680601,0.449795669555655,0.896763576401287,0.768420746800234,0.982955881137351,0.495083085439643,0.0795294419940082,0.772887728702832,-46.7966853786467,0.523057484008498,1.15969095670305e-05,-4.72417434108079,5.05811387351859,0.384568139144177,0.581084809437736,0.86762886839428,16,0.627190414181422,2,2.2188754176247
"97","3",0.755275122487336,0.721759379177376,0.679880260644887,0.88850234831549,6.78525148812418,-29.2702515022544,4.73127057340133,0.852777777777778,3.07104542222799,1.78477981119294,0.779492583078107,1.67444024078055,-0.122172774494578,0.0781962450005835,-0.494894842267716,0.305304024211252,0.61257987552545,0.0640559592519305,0.529065206964061,0.862604724754187,0.579730979460667,0.993125981981556,0.706321394048089,0.0915025237591587,1.11619088569908,-30.9014627903396,0.710416134177202,1.08521491379335e-05,-6.10648027360343,6.56168775145899,0.436776483316647,0.713294432763497,1.04909586210862,11,0.603603855345285,122,4.83793869235736
"98","3",0.88855896763216,0.831577081095426,0.647135779526723,0.857744713937643,8.28025723183078,-11.0160369409735,4.79582147848331,0.866666666666667,1.54630348500392,1.04862055978394,0.701476935852618,0.850255053224945,-0.146924435500815,0.0735089285158201,-0.485075153619347,0.270148796613202,0.507963365471494,0.0711085603571843,0.44922324413371,0.900285150134353,0.865811488529327,0.983981885285747,0.488413084525386,0.101209560720591,0.668341236277805,-46.872714062985,0.528177743507086,1.26864587794306e-05,-4.50108259218211,4.62098170548524,0.376524143466596,0.491819519115726,0.912140138572249,130,0.545499443007869,14,2.69373735227652
"99","1",0.755275122487336,0.76338260974962,0.710289267579673,0.99439001332691,6.36344029420715,-33.4007772479554,4.74670750400888,0.834722222222222,7.74932809905737,2.61847410331921,0.801600551935651,1.89628900260848,-0.128203778342787,0.0784946781584791,-0.471981025881454,0.28150012794992,0.655774231681114,0.0725997848134954,0.620898519805135,0.86706018961181,0.848177927731472,0.995404130203214,0.7749032827617,0.161865959848299,0.898492708238379,-25.7119138616097,0.812995496533246,5.86113865166553e-06,-5.46368065385455,7.45533700462921,0.366020174919017,0.383897774699081,0.771743001210825,11,0.327391715317024,3,21.1997922528944
"100","3",0.844131019250552,0.77922383227955,0.685311646130604,0.949675193391547,9.06354611948191,-12.8694254637924,4.79618659529282,0.840277777777778,2.61705933079194,1.39671390948847,0.727686693051848,0.97446034071599,-0.146191622325412,0.0663169333298442,-0.49258110869896,0.272779471833711,0.548589896483687,0.0581502427618702,0.44364782337319,0.901674262243165,0.394511864245898,0.987904987362503,0.500926361163535,0.341961412422094,0.458193654588582,-42.395416528191,0.575980046603918,1.38158880848855e-05,-3.69046411522681,4.97721609442713,0.360747047404522,0.414369744164788,1.22700870529962,130,0.559368109009497,16,2.84146805666201
"101","3",0.755275122487336,0.857346852790748,0.703168596592628,0.985402975634025,8.10542657666832,-25.8611090570867,4.73135220857516,0.831944444444444,6.49971022352758,2.27069089421989,0.787927337275784,1.46559079863932,-0.196170868789231,0.0644208900294298,-0.498352923427521,0.269022148844622,0.634766304062562,0.0664354796273712,0.447247712620314,0.863772755994833,0.623867218310456,0.993422191251788,0.642372752143649,0.71608103880417,0.309866147004379,-28.2593762344731,0.759138758062866,7.14207815372084e-06,-2.18700014234754,6.61233617093901,0.213224130606172,0.0853678372566664,0.982631830724495,128,0.487243021195991,123,9.20217413421665
"102","1",0.844131019250552,0.870099622156021,0.63858668839355,0.893799184854036,8.11858964737766,-10.0312912849295,4.80464892027913,0.854166666666667,1.26890667087922,0.94218899794772,0.688618189502869,0.76556166510697,-0.125225185714309,0.0687265010675512,-0.468347391097592,0.249322625499365,0.491330890499045,0.0706511205219586,0.434338152716482,0.903910533559002,0.865576304091803,0.982667979577257,0.451076808203976,0.0997448731380792,0.663848025023723,-48.9450413898936,0.499796320663714,1.37219285789328e-05,-4.50394177588977,4.18750430745968,0.387810522150228,0.489304810102692,0.981371587404747,93,0.677596633217883,95,2.51618838206642
"103","1",0.710847174105728,0.768469426822865,0.654958719345871,0.853716191484793,7.02102005815708,-19.3828141370867,4.7650359265028,0.861111111111111,0.542544881673265,1.02118956877441,0.743354562883843,1.24910709049203,-0.0831207354541526,0.114446271947835,-0.472953016894021,0.368217835581504,0.561756811453928,0.0661833068823066,0.485066242908239,0.875070083910983,0.635036706527594,0.990374104162195,0.577660707917686,0.0679744947550209,1.09464097461282,-38.3438235820137,0.606827236471864,9.22325695557908e-06,-5.98107556407292,5.20541274397092,0.470219535129368,0.770530044711783,1.23584441370944,11,0.498924072935233,68,1.36549325181861
"104","1",0.799703070868944,0.847148485290617,0.680384782936574,1.00157824359846,8.59967245665266,-22.6320748047643,4.75413321242493,0.831944444444444,5.1382338432381,2.00036545494925,0.769757163583436,1.3688661123044,-0.195683393085288,0.0738651332690977,-0.506269396122316,0.281920880365569,0.608560501412297,0.073147188179975,0.493230326610097,0.896702057118657,0.518162483638339,0.992252633678894,0.627207687997621,0.565019821017969,0.274540412564457,-31.7594593713601,0.723169995034803,8.0651618266323e-06,-1.8712953556204,6.31823052316303,0.225327862227974,0.103100944518489,0.93641030163096,28,0.527199722196003,123,6.31858881372317
"105","3",0.66641922572412,0.763345652998873,0.70678416833664,0.988523661364209,6.46566827073197,-33.0147506825329,4.73609739870272,0.826388888888889,7.05015083638763,2.51242174013905,0.801633137734558,1.88391743411926,-0.150507371938744,0.0615685578701617,-0.512225657019096,0.29695567911538,0.645233497559333,0.0599739448532164,0.608803406337803,0.86901658158908,0.911759129783728,0.99520359577595,0.770592858333461,0.146049232910806,0.910192108291662,-25.6850769098087,0.80204790906942,6.24803444722684e-06,-5.51373714656704,7.39946715551123,0.376113725231181,0.402713422228481,0.846539694108763,11,0.362517615670176,3,15.0806805048962
"106","3",0.88855896763216,0.779938295269228,0.682413625025944,0.911236511682611,8.10189963853555,-12.3934055428444,4.80695642577115,0.847222222222222,1.95655838331515,1.24876249725961,0.72751135931882,0.945381938684126,-0.119192989661305,0.090499922192019,-0.470093234250269,0.283828481491283,0.553742097808682,0.0592529187669677,0.444795926217503,0.894829628044248,0.520899112248088,0.98777980467616,0.499260346029389,0.173395532808347,0.626529978825209,-42.3698754289621,0.560619188699022,1.05202505107004e-05,-4.36822980084007,5.0267250811061,0.39873286195555,0.567982885017265,1.01953212252018,130,0.549054838519992,13,2.55152778937234
"107","3",0.710847174105728,0.914790599612478,0.68243199005072,0.992602191612848,8.17804793128954,-22.283076419353,4.73731091640759,0.825,4.09388075557747,1.8454331477585,0.781567982859694,1.37076358360257,-0.156507992577255,0.052139249486933,-0.508353258037169,0.29027156833978,0.627411737947962,0.0505901195033585,0.507497828507788,0.886297608513327,0.455333423519949,0.99312120829163,0.608465380731578,0.618403480471114,0.258261729344288,-31.08615549766,0.720230219034889,7.47461056067402e-06,-1.99789736668403,5.98043673899413,0.299544264181479,0.164813840621524,0.95975240693118,28,0.554848121584357,123,5.79349050497197
"108","2",0.844131019250552,0.832037744387721,0.671385450951639,0.879686096824489,8.26302129157138,-11.9241777417012,4.80721260679475,0.855555555555556,1.84675041260435,1.18615079993048,0.714706270921058,0.899651311982448,-0.147613670752701,0.0729859809049461,-0.498977616443746,0.276965419384245,0.52688985015887,0.0635153465925322,0.438508469966504,0.898363016781142,0.627883363864228,0.985923866407358,0.49992749940954,0.127181138191588,0.602483197725662,-45.2275865697365,0.542568330149455,1.25004166410684e-05,-4.23350604734158,4.85361714079898,0.382022229281684,0.555015848038751,1.16762475392468,5,0.735361574175881,2,2.53429701244429
"109","3",0.799703070868944,0.769622551723606,0.676219423084227,0.837901685215151,6.29215590507892,-23.9397460568701,4.76252368779118,0.8625,0.40596173989781,1.09038798593797,0.740055211780688,1.33183855520896,-0.131061898828463,0.130269529761319,-0.472040659362037,0.365043174448079,0.563790536145272,0.0871397778374489,0.489950564496189,0.873538268224535,0.531824535198905,0.986432702906183,0.579816998625346,0.0843811172345042,1.18113357403933,-38.6685236355083,0.573108423193091,1.31085821699579e-05,-6.08915304892056,5.81460525080422,0.434491117595516,0.67679092403538,1.1930144274254,11,0.711155461364968,68,1.20536621592838
"110","3",0.799703070868944,0.859997364559181,0.658031315881947,0.933891132626584,8.70924178054368,-15.8843425554705,4.78587889971644,0.847222222222222,3.2026732036239,1.50954549843867,0.732321805752568,1.02226628681727,-0.153168111045253,0.0732518817370504,-0.489112541418192,0.280899065048938,0.563973781266924,0.0675875951871302,0.453148971323397,0.902342998506655,0.513049343263115,0.98844947627357,0.517456189062129,0.458186462622019,0.414464275571496,-41.4382598388663,0.597779668982416,1.45691847971232e-05,-3.44493101872694,5.13958607541386,0.334996610673251,0.347677155720027,1.18217600771517,127,0.451572712422495,123,3.75140703056182
"111","2",0.88855896763216,0.781049949643328,0.652739088007687,0.882292132739061,7.50393182440614,-14.5240782314552,4.76622757146799,0.858333333333333,0.128800880719001,0.828112863632072,0.731726088313338,1.05592165319952,-0.0811990787704149,0.0999252606219717,-0.467227754564493,0.318661529966487,0.550293632799796,0.0722446577281537,0.467666282205059,0.883263891915044,0.888281037754768,0.988451993010139,0.518101207200127,0.0552182563576751,0.99595092244642,-40.5000626899256,0.553883976535086,8.94749861750712e-06,-5.62077182073517,4.83541242214724,0.472712627066123,0.745194743889169,1.05674413188086,11,0.607310427085551,58,1.33926930562779
"112","1",0.844131019250552,0.882239020828031,0.652857612647687,0.945303638916768,8.91924506113208,-18.7549370608669,4.77043028475193,0.838888888888889,3.75559876783136,1.62276693989951,0.73822784569464,1.06851501596347,-0.148646847223847,0.0700807259991541,-0.478745547930223,0.258761084959449,0.574007633192809,0.0644781762164375,0.452005870803211,0.907847379119401,0.577242114319151,0.989145448576378,0.528048374528987,0.57527818594414,0.380978925707033,-39.9315276269052,0.611732793319672,1.54679228062031e-05,-3.22295215337109,5.29296388515483,0.32601559675529,0.278588285709051,1.1616045769184,6,0.46140612307906,139,5.49501775277316
"113","2",0.799703070868944,0.749563288129358,0.650843402422586,0.838592642628536,7.58974472508033,-16.6199340008873,4.77415923357943,0.861111111111111,0.424786439835671,0.938649373438575,0.735609730483843,1.17834060366427,-0.0933556410866498,0.10984615618384,-0.483101031956126,0.363776021676969,0.549987143715302,0.0678002471407125,0.492024951846311,0.881844836194203,0.812023989690257,0.98993454460025,0.555579095397956,0.0623714993852777,1.07103750223882,-39.5794415006524,0.591069191014948,8.92496639615356e-06,-5.91621229918679,5.01735254552878,0.471317145160546,0.734070984570377,1.21156989347587,11,0.572011559000461,58,1.31614303639005
"114","3",0.710847174105728,0.729638504166949,0.68069108538346,0.940279031934712,6.12611357068272,-31.3057359469058,4.7398086090316,0.843055555555556,4.80434980543616,2.14284706842937,0.787530506002978,1.81556140207992,-0.14413826850203,0.0870254090176658,-0.491665308795536,0.303035174132552,0.628556744613301,0.0752208133391548,0.576822956044537,0.867066694014376,0.720701359797102,0.994055172844945,0.747275604962182,0.100173246902973,1.05486301447348,-28.4093057668772,0.75030475096197,1.02683275074178e-05,-5.97100406797853,7.03458708455131,0.406631468882799,0.563319295255485,0.955518552291579,11,0.479885144553692,74,8.90028238055674
"115","3",0.755275122487336,0.693103284060145,0.677266947191949,0.893186781971509,6.59345542935218,-25.7072487938829,4.76184546110111,0.856944444444444,0.675945261222303,1.2038764186326,0.752123746110887,1.47516197182608,-0.135909188675546,0.121705214108601,-0.487868380536148,0.365126500540048,0.577799814972995,0.0826757363138082,0.526364840856388,0.870300747842752,0.673483872855271,0.989205728439405,0.621388925014245,0.0928486673053077,1.21315111410495,-35.8629510904508,0.593240247526952,1.57503170741427e-05,-6.45405656274697,5.98432025443914,0.466700846179288,0.69863395180574,1.27435490886677,11,0.74270490624698,68,1.36601464424667
"116","3",0.755275122487336,0.739572187746548,0.696193642475889,0.978461907224512,7.85015587651395,-25.9502201471071,4.72798872195167,0.822222222222222,4.94507655378956,2.09569159544708,0.793553042888194,1.54102356183304,-0.151442750764036,0.0562667378066509,-0.519709550142763,0.298587139693429,0.644531387657755,0.0502942128660248,0.638674249601773,0.859220588301919,0.697607294317926,0.994784972785351,0.672356493704894,0.460356792147849,0.34664190744262,-28.5429795736793,0.786451229421244,4.24073611392432e-06,-2.72496342659672,6.48677521770945,0.319323688797289,0.161443923162035,0.891067476264058,28,0.353536386911233,123,8.83930554532865
"117","2",0.844131019250552,0.808939994614136,0.682497993240541,0.910500445275614,7.91891892316268,-14.1616558291735,4.81341925829384,0.848611111111111,1.96571190020942,1.27408990826387,0.715454206230121,0.917208983596568,-0.145997056035747,0.0753034242675822,-0.487777020586176,0.266593319099022,0.529301326304364,0.0637796543802367,0.445183115930481,0.897313949662315,0.522192643533747,0.98571226699876,0.504237119508632,0.15270765710174,0.649628094209734,-44.6301396417322,0.546569139084955,1.17814115503946e-05,-4.36409881415524,5.15831164043282,0.380209647507274,0.569296797640581,1.00697079210668,5,0.522838310213382,125,2.54122426825754
"118","1",0.66641922572412,0.745329465755572,0.704688919350866,0.98036196836556,6.24092503034955,-32.9256601771141,4.74435534631917,0.831944444444444,6.90624754405158,2.48714393583164,0.800326345649445,1.89791614842803,-0.137895074789559,0.0743020888447345,-0.485978630837,0.285599573497231,0.650380547937299,0.0711525407943539,0.610033547281724,0.865452845062494,0.788046478241993,0.995161059264651,0.770032493709233,0.136234592180923,0.931181875118831,-26.1855118493311,0.798631785184976,6.73745586436058e-06,-5.57310815621499,7.41651919501596,0.38365551768108,0.451397748361002,0.918241323527399,11,0.362785174164593,74,15.3699316659849
"119","2",0.799703070868944,0.759611991387845,0.681808748817741,0.920795816181122,6.33098231775354,-28.7007411082275,4.75394405213919,0.845833333333333,1.1077796046998,1.35828010083607,0.757537223673591,1.47755487405792,-0.125164098146893,0.11135415680694,-0.486447356962205,0.35083350116167,0.581735256383974,0.0745566854367535,0.515534355678359,0.868135592050523,0.610045900590837,0.989917064904849,0.632986457644962,0.0990068616961162,1.1837229346174,-34.8109701796367,0.61344296477363,1.67436326824158e-05,-6.44588945153887,5.94778943578457,0.461254633227921,0.707339872766755,0.967553651469848,125,0.730050688965784,68,1.80066492123292
"120","1",0.66641922572412,0.532657101734299,0.531775953668012,0.930986115527395,4.95989847573135,-39.7925736516036,4.79904574239424,0.844444444444444,2.0910436506849,1.80531510665222,0.71082872715984,1.26810557057154,-0.159699848671983,0.108746758000645,-0.473220518008658,0.304882220123165,0.528778133506581,0.137446532811101,0.600417816820414,0.89372067304094,1.51052909091518,0.986539439471728,0.639213285733387,0.192822163199563,1.19300850915723,-39.7815919474618,0.613935582424587,2.95022098596451e-05,-6.33089438722693,5.54061869429451,0.369348708428946,0.433416508818272,1.21633644331932,3,2.17584704546401,143,6.52449959143749
"121","3",0.710847174105728,0.752516010064755,0.657307577524285,0.841975091238175,6.83367298928549,-18.8717186537719,4.7600621755008,0.859722222222222,0.506571191599917,1.01225972926943,0.747418331149808,1.2538278874103,-0.0748450212708321,0.114802938631196,-0.464570677831869,0.358004890803555,0.570627913347259,0.0684052241985535,0.479282212099543,0.875873994786758,0.669342355273069,0.99054991978614,0.576082982693972,0.0669893491861301,1.07627050189738,-37.8077929055059,0.608471617911159,9.04327927127277e-06,-5.93117485288543,5.24674841624387,0.47427719530463,0.772100564882154,1.2311847910966,11,0.557173095593356,129,1.27472119112211
"122","1",0.755275122487336,0.840710095515681,0.707452419636175,0.973383369210902,7.83898401060414,-27.3602965794076,4.72718425758802,0.829166666666667,8.31683813077951,2.56340514074898,0.794641464292989,1.50961437441198,-0.193812403120921,0.064324844564218,-0.519399066256396,0.292563661792161,0.644401409920134,0.0625143985629922,0.510864542530508,0.858757909849129,0.835429354766105,0.994793987522063,0.674803606661962,0.717193903907653,0.346176073568701,-26.2310611633588,0.804739453804004,3.55375589283466e-06,-2.58828217905711,6.86212168375971,0.228044524001035,0.0859091469472169,0.865156964586346,126,0.544347939578468,122,12.9517251886446
"123","1",0.710847174105728,0.740999440790816,0.704075534624298,0.973677954082384,7.10451000579295,-29.6911307704386,4.70748117402048,0.831944444444444,6.19659340443022,2.34489357448659,0.801687631582352,1.59589243580343,-0.165492609125596,0.0681273402400575,-0.519045448102366,0.312730426374948,0.658878740592095,0.0535307430213803,0.614339138230248,0.849137639571758,0.658642600536232,0.995071734164333,0.686720335896967,0.574142919494692,0.345934615762361,-26.700108022347,0.806827802422458,3.90636255717097e-06,-2.55539680089006,6.85318551945284,0.282233635299197,0.122147391578289,1.12617692472819,128,0.651423357582074,133,13.3708276249993
